序号,活动id,档位描述,发放模式|0选择|1全发,最大选择数量,奖励1参数1,奖励1参数2,奖励1参数3,奖励2参数1,奖励2参数2,奖励2参数3,奖励3参数1,奖励3参数2,奖励3参数3,奖励4参数1,奖励4参数2,奖励4参数3,奖励5参数1,奖励5参数2,奖励5参数3,奖励6参数1,奖励6参数2,奖励6参数3,奖励7参数1,奖励7参数2,奖励7参数3
2957,2714,累计四国精选抽卡[fedc6f]{0}[-]次,1,0,23,0,200,29,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2958,2714,累计四国精选抽卡[fedc6f]{0}[-]次,1,0,28,0,500,200,61,1000,1,7006 1 0,8,200,62,2000,34,0,10,0,0,0,0,0,0
2959,2714,累计四国精选抽卡[fedc6f]{0}[-]次,1,0,53,0,25,54,0,30,1,7006 1 0,16,34,0,15,0,0,0,0,0,0,0,0,0
2960,2715,累计消耗达到[fedc6f]{0}[-]钻石（循环）,0,1,2,0,10000000,34,0,2,200,61,1000,0,0,0,0,0,0,0,0,0,0,0,0
2961,2716,累计消耗达到[fedc6f]{0}[-]钻石（循环）,0,1,200,68,300,53,0,4,200,62,300,0,0,0,0,0,0,0,0,0,0,0,0
2962,2717,累计消耗达到[fedc6f]{0}[-]钻石（循环）,0,1,200,60,60,23,0,60,200,59,8,39,0,40,200,58,1200,0,0,0,0,0,0
2963,2718,累计购买兵书[fedc6f]{0}[-]次,1,0,27,0,20,24,0,25,43,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2964,2718,累计购买兵书[fedc6f]{0}[-]次,1,0,52,305 1 0,2,38,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2965,2718,累计购买兵书[fedc6f]{0}[-]次,1,0,52,303 1 0,2,54,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2966,2718,累计购买兵书[fedc6f]{0}[-]次,1,0,52,202 1 0,1,36,0,1000,200,61,1000,0,0,0,0,0,0,0,0,0,0,0,0
2967,2719,累计充值达到{0}钻石,0,1,34,0,3,53,0,5,200,67,10,54,0,8,26,0,10,16,0,20,0,0,0
2968,2720,累计充值达到{0}钻石,0,1,34,0,1,29,0,5,55,0,120,200,59,4,0,0,0,0,0,0,0,0,0
2969,2721,累计充值达到{0}钻石,0,1,34,0,1,29,0,5,55,0,120,200,59,4,0,0,0,0,0,0,0,0,0
2970,2722,累计充值达到{0}钻石,0,1,34,0,1,29,0,5,55,0,120,200,59,4,0,0,0,0,0,0,0,0,0
2971,2723,累计充值达到{0}钻石,0,1,34,0,1,29,0,5,55,0,120,200,59,4,0,0,0,0,0,0,0,0,0
2972,2724,累计充值达到{0}钻石,0,1,34,0,1,29,0,5,55,0,120,200,59,4,0,0,0,0,0,0,0,0,0
2973,2725,累计充值达到{0}钻石,0,1,54,0,3,53,0,2,200,68,120,2,0,6000000,0,0,0,0,0,0,0,0,0
2974,2726,累计充值达到{0}钻石,0,1,54,0,3,53,0,2,200,68,120,2,0,6000000,0,0,0,0,0,0,0,0,0
2975,2727,累计充值达到{0}钻石,0,1,36,0,5000,53,0,5,34,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2976,2728,累计充值达到{0}钻石,0,1,1,7006 1 0,2,200,67,10,2,0,18000000,0,0,0,0,0,0,0,0,0,0,0,0
2977,2729,累计充值达到{0}钻石,0,1,200,60,100,200,68,400,23,0,100,200,62,400,0,0,0,0,0,0,0,0,0
2978,2730,累计充值达到{0}钻石,0,1,55,0,500,2,0,20000000,34,0,4,23,0,150,53,0,6,1,7006 1 0,3,200,62,500
2979,2731,累计银币抽卡[fedc6f]{0}[-]次,1,0,23,0,50,200,61,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2980,2731,累计银币抽卡[fedc6f]{0}[-]次,1,0,28,0,100,27,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2981,2731,累计银币抽卡[fedc6f]{0}[-]次,1,0,29,0,30,200,58,800,17,0,20,0,0,0,0,0,0,0,0,0,0,0,0
2982,2731,累计银币抽卡[fedc6f]{0}[-]次,1,0,200,67,25,1,7006 1 0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2983,2731,累计银币抽卡[fedc6f]{0}[-]次,1,0,34,0,6,1,7006 1 0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2984,2731,累计银币抽卡[fedc6f]{0}[-]次,1,0,53,0,10,26,0,10,200,62,200,200,68,200,23,0,100,0,0,0,0,0,0
2985,2732,累计消耗达到[fedc6f]{0}[-]钻石（循环）,0,1,27,0,30,200,67,10,16,0,20,0,0,0,0,0,0,0,0,0,0,0,0
2986,2733,累计消耗达到[fedc6f]{0}[-]钻石（循环）,0,1,34,0,4,2,0,15000000,200,68,400,0,0,0,0,0,0,0,0,0,0,0,0
2987,2734,累计消耗达到[fedc6f]{0}[-]钻石（循环）,0,1,26,0,10,200,62,400,36,0,6000,23,0,100,0,0,0,0,0,0,0,0,0
2988,2735,累计购买兵书[fedc6f]{0}[-]次,1,0,34,0,3,23,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2989,2735,累计购买兵书[fedc6f]{0}[-]次,1,0,52,306 1 0,2,54,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2990,2735,累计购买兵书[fedc6f]{0}[-]次,1,0,52,301 1 0,2,200,61,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2991,2735,累计购买兵书[fedc6f]{0}[-]次,1,0,52,201 1 0,1,26,0,10,34,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2992,2736,累计充值达到{0}钻石,0,1,200,67,10,200,62,360,34,0,3,26,0,10,2,0,18000000,0,0,0,0,0,0
2993,2737,累计充值达到{0}钻石,0,1,54,0,3,200,60,40,36,0,2500,0,0,0,0,0,0,0,0,0,0,0,0
2994,2738,累计充值达到{0}钻石,0,1,54,0,3,200,60,40,36,0,2500,0,0,0,0,0,0,0,0,0,0,0,0
2995,2739,累计充值达到{0}钻石,0,1,54,0,3,200,60,40,36,0,2500,0,0,0,0,0,0,0,0,0,0,0,0
2996,2740,累计充值达到{0}钻石,0,1,54,0,3,200,60,40,36,0,2500,0,0,0,0,0,0,0,0,0,0,0,0
2997,2741,累计充值达到{0}钻石,0,1,54,0,3,200,60,40,36,0,2500,0,0,0,0,0,0,0,0,0,0,0,0
2998,2742,累计充值达到{0}钻石,0,1,200,62,180,16,0,8,53,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2999,2743,累计充值达到{0}钻石,0,1,200,62,180,16,0,8,53,0,2,0,0,0,0,0,0,0,0,0,0,0,0
3000,2744,累计充值达到{0}钻石,1,0,53,0,1,200,60,50,34,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3001,2745,累计充值达到{0}钻石,1,0,54,0,5,36,0,1000,200,68,200,0,0,0,0,0,0,0,0,0,0,0,0
3002,2746,累计充值达到{0}钻石,1,0,34,0,1,1,7006 1 0,1,54,0,5,0,0,0,0,0,0,0,0,0,0,0,0
3003,2747,累计充值达到{0}钻石,0,1,200,60,200,36,0,12000,53,0,10,0,0,0,0,0,0,0,0,0,0,0,0
3004,2748,累计充值达到{0}钻石,0,1,2,0,40000000,23,0,200,200,62,800,0,0,0,0,0,0,0,0,0,0,0,0
3005,2749,累计充值达到{0}钻石,0,1,34,0,8,1,7006 1 0,4,200,68,800,0,0,0,0,0,0,0,0,0,0,0,0
3006,2750,活动期间登录游戏[fedc6f]{0}[-]次,1,0,27,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3007,2751,活动期间登录游戏[fedc6f]{0}[-]次,1,0,27,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3008,2752,活动期间登录游戏[fedc6f]{0}[-]次,1,0,27,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3009,2753,累计四国精选抽卡[fedc6f]{0}[-]次,1,0,200,67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3010,2753,累计四国精选抽卡[fedc6f]{0}[-]次,1,0,200,60,100,200,68,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3011,2753,累计四国精选抽卡[fedc6f]{0}[-]次,1,0,2,0,10000000,54,0,20,28,0,200,0,0,0,0,0,0,0,0,0,0,0,0
3012,2753,累计四国精选抽卡[fedc6f]{0}[-]次,1,0,29,0,120,23,0,100,200,61,1000,0,0,0,0,0,0,0,0,0,0,0,0
3013,2753,累计四国精选抽卡[fedc6f]{0}[-]次,1,0,1,7006 1 0,8,16,0,80,200,67,60,34,0,10,0,0,0,0,0,0,0,0,0
3014,2753,累计四国精选抽卡[fedc6f]{0}[-]次,1,0,34,0,15,1,7006 1 0,16,53,0,25,29,0,50,0,0,0,0,0,0,0,0,0
3015,2754,累计消耗达到[fedc6f]{0}[-]钻石（循环）,0,1,26,0,10,200,59,15,53,0,5,0,0,0,0,0,0,0,0,0,0,0,0
3016,2755,累计消耗达到[fedc6f]{0}[-]钻石（循环）,0,1,23,0,80,200,58,1200,38,0,16,16,0,20,0,0,0,0,0,0,0,0,0
3017,2756,累计消耗达到[fedc6f]{0}[-]钻石（循环）,0,1,200,62,220,2,0,15000000,28,0,60,36,0,3500,34,0,2,0,0,0,0,0,0
3018,2757,累计购买兵书[fedc6f]{0}[-]次,1,0,27,0,15,44,0,50,47,0,50,0,0,0,0,0,0,0,0,0,0,0,0
3019,2757,累计购买兵书[fedc6f]{0}[-]次,1,0,52,305 1 0,2,23,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3020,2757,累计购买兵书[fedc6f]{0}[-]次,1,0,52,303 1 0,2,54,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3021,2757,累计购买兵书[fedc6f]{0}[-]次,1,0,52,202 1 0,1,36,0,1000,200,61,1000,34,0,1,0,0,0,0,0,0,0,0,0
3022,2758,累计充值达到{0}钻石,0,1,23,0,100,53,0,8,200,67,10,200,62,360,26,0,10,200,68,360,0,0,0
3023,2759,累计充值达到{0}钻石,0,1,34,0,1,200,62,150,55,0,120,53,0,4,0,0,0,0,0,0,0,0,0
3024,2760,累计充值达到{0}钻石,0,1,34,0,1,200,62,150,55,0,120,53,0,4,0,0,0,0,0,0,0,0,0
3025,2761,累计充值达到{0}钻石,0,1,34,0,1,200,62,150,55,0,120,53,0,4,0,0,0,0,0,0,0,0,0
3026,2762,累计充值达到{0}钻石,0,1,34,0,1,200,62,150,55,0,120,53,0,4,0,0,0,0,0,0,0,0,0
3027,2763,累计充值达到{0}钻石,0,1,34,0,1,200,62,150,55,0,120,53,0,4,0,0,0,0,0,0,0,0,0
3028,2764,累计充值达到{0}钻石,0,1,54,0,3,36,0,2500,200,68,120,2,0,6000000,200,61,800,0,0,0,0,0,0
3029,2765,累计充值达到{0}钻石,0,1,54,0,3,36,0,2500,200,68,120,2,0,6000000,200,61,800,0,0,0,0,0,0
3030,2766,累计充值达到{0}钻石,0,1,2,0,18000000,53,0,6,34,0,3,0,0,0,0,0,0,0,0,0,0,0,0
3031,2767,累计充值达到{0}钻石,0,1,1,7006 1 0,2,200,67,10,36,0,6000,29,0,20,0,0,0,0,0,0,0,0,0
3032,2768,累计充值达到{0}钻石,0,1,200,60,100,200,68,400,24,0,45,200,62,400,0,0,0,0,0,0,0,0,0
3033,2769,累计充值达到{0}钻石,0,1,200,68,500,2,0,20000000,34,0,4,23,0,150,53,0,8,1,7006 1 0,3,200,62,500
3034,2770,累计消耗达到[fedc6f]{0}[-]钻石（循环）,0,1,2,0,10000000,29,0,8,200,67,4,26,0,5,27,0,16,0,0,0,0,0,0
3035,2771,活动期间登录游戏[fedc6f]{0}[-]次,1,0,104,5062,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3036,2771,活动期间登录游戏[fedc6f]{0}[-]次,1,0,104,5032,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3037,2771,活动期间登录游戏[fedc6f]{0}[-]次,1,0,104,5042,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3038,2771,活动期间登录游戏[fedc6f]{0}[-]次,1,0,104,5052,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3039,2771,活动期间登录游戏[fedc6f]{0}[-]次,1,0,104,5012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3040,2771,活动期间登录游戏[fedc6f]{0}[-]次,1,0,104,5072,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3041,2771,活动期间登录游戏[fedc6f]{0}[-]次,1,0,104,5022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3042,2772,活动期间登录游戏[fedc6f]{0}[-]次,1,0,1,443 1 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3043,2772,活动期间登录游戏[fedc6f]{0}[-]次,1,0,1,7006 1 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3044,2772,活动期间登录游戏[fedc6f]{0}[-]次,1,0,52,202 1 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3045,2772,活动期间登录游戏[fedc6f]{0}[-]次,1,0,1,464 1 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3046,2772,活动期间登录游戏[fedc6f]{0}[-]次,1,0,52,201 1 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3047,1000,累计充值达到{0}钻石,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3048,2773,累计银币抽卡[fedc6f]{0}[-]次,1,0,23,0,50,200,70,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3049,2773,累计银币抽卡[fedc6f]{0}[-]次,1,0,44,0,100,27,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3050,2773,累计银币抽卡[fedc6f]{0}[-]次,1,0,29,0,30,43,0,4,47,0,50,0,0,0,0,0,0,0,0,0,0,0,0
3051,2773,累计银币抽卡[fedc6f]{0}[-]次,1,0,200,67,25,1,7006 1 0,2,200,70,2000,0,0,0,0,0,0,0,0,0,0,0,0
3052,2773,累计银币抽卡[fedc6f]{0}[-]次,1,0,34,0,6,1,7006 1 0,3,29,0,20,0,0,0,0,0,0,0,0,0,0,0,0
3053,2773,累计银币抽卡[fedc6f]{0}[-]次,1,0,53,0,10,26,0,10,200,60,50,23,0,200,0,0,0,0,0,0,0,0,0
3054,2774,累计消耗达到[fedc6f]{0}[-]钻石（循环）,0,1,26,0,10,200,67,10,200,58,2000,0,0,0,0,0,0,0,0,0,0,0,0
3055,2775,累计消耗达到[fedc6f]{0}[-]钻石（循环）,0,1,34,0,4,2,0,15000000,200,68,400,0,0,0,0,0,0,0,0,0,0,0,0
3056,2776,累计消耗达到[fedc6f]{0}[-]钻石（循环）,0,1,24,0,45,200,62,400,36,0,6000,23,0,100,0,0,0,0,0,0,0,0,0
3057,2777,累计购买兵书[fedc6f]{0}[-]次,1,0,34,0,3,28,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3058,2777,累计购买兵书[fedc6f]{0}[-]次,1,0,52,306 1 0,2,54,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3059,2777,累计购买兵书[fedc6f]{0}[-]次,1,0,52,301 1 0,2,33,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3060,2777,累计购买兵书[fedc6f]{0}[-]次,1,0,52,201 1 0,1,36,0,3000,34,0,3,0,0,0,0,0,0,0,0,0,0,0,0
3061,2778,累计充值达到{0}钻石,0,1,200,67,10,200,61,1800,200,70,1800,26,0,10,2,0,18000000,0,0,0,0,0,0
3062,2779,累计充值达到{0}钻石,0,1,54,0,3,53,0,3,38,0,8,0,0,0,0,0,0,0,0,0,0,0,0
3063,2780,累计充值达到{0}钻石,0,1,54,0,3,53,0,3,38,0,8,0,0,0,0,0,0,0,0,0,0,0,0
3064,2781,累计充值达到{0}钻石,0,1,54,0,3,53,0,3,38,0,8,0,0,0,0,0,0,0,0,0,0,0,0
3065,2782,累计充值达到{0}钻石,0,1,54,0,3,53,0,3,38,0,8,0,0,0,0,0,0,0,0,0,0,0,0
3066,2783,累计充值达到{0}钻石,0,1,54,0,3,53,0,3,38,0,8,0,0,0,0,0,0,0,0,0,0,0,0
3067,2784,累计充值达到{0}钻石,0,1,200,62,180,28,0,50,200,68,200,0,0,0,0,0,0,0,0,0,0,0,0
3068,2785,累计充值达到{0}钻石,0,1,200,62,180,28,0,50,200,68,200,0,0,0,0,0,0,0,0,0,0,0,0
3069,2786,累计充值达到{0}钻石,0,1,1,7006 1 0,2,200,67,10,200,59,15,0,0,0,0,0,0,0,0,0,0,0,0
3070,2787,累计充值达到{0}钻石,0,1,54,0,8,53,0,8,34,0,4,0,0,0,0,0,0,0,0,0,0,0,0
3071,2788,累计充值达到{0}钻石,0,1,23,0,100,200,62,400,55,0,400,29,0,20,0,0,0,0,0,0,0,0,0
3072,2789,累计四国精选抽卡[fedc6f]{0}[-]次,1,0,200,70,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3073,2789,累计四国精选抽卡[fedc6f]{0}[-]次,1,0,29,0,15,200,59,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3074,2789,累计四国精选抽卡[fedc6f]{0}[-]次,1,0,1,7006 1 0,1,200,58,5000,23,0,200,0,0,0,0,0,0,0,0,0,0,0,0
3075,2789,累计四国精选抽卡[fedc6f]{0}[-]次,1,0,29,0,120,28,0,100,200,60,50,0,0,0,0,0,0,0,0,0,0,0,0
3076,2789,累计四国精选抽卡[fedc6f]{0}[-]次,1,0,1,7006 1 0,8,200,61,8000,200,67,60,34,0,10,0,0,0,0,0,0,0,0,0
3077,2789,累计四国精选抽卡[fedc6f]{0}[-]次,1,0,34,0,15,1,7006 1 0,16,53,0,25,29,0,50,0,0,0,0,0,0,0,0,0
3078,2789,累计四国精选抽卡[fedc6f]{0}[-]次,1,0,200,70,1000,34,0,25,23,0,400,200,60,200,200,67,50,0,0,0,0,0,0
3079,2790,累计消耗达到[fedc6f]{0}[-]钻石（循环）,0,1,27,0,30,39,0,80,29,0,20,0,0,0,0,0,0,0,0,0,0,0,0
3080,2791,累计消耗达到[fedc6f]{0}[-]钻石（循环）,0,1,38,0,16,2,0,16000000,200,68,350,0,0,0,0,0,0,0,0,0,0,0,0
3081,2792,累计消耗达到[fedc6f]{0}[-]钻石（循环）,0,1,36,0,3500,26,0,10,200,62,220,0,0,0,0,0,0,0,0,0,0,0,0
3082,2793,累计购买兵书[fedc6f]{0}[-]次,1,0,43,0,10,55,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3083,2793,累计购买兵书[fedc6f]{0}[-]次,1,0,52,305 1 0,2,200,61,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3084,2793,累计购买兵书[fedc6f]{0}[-]次,1,0,52,303 1 0,2,54,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3085,2793,累计购买兵书[fedc6f]{0}[-]次,1,0,52,202 1 0,1,36,0,1000,24,0,40,0,0,0,0,0,0,0,0,0,0,0,0
3086,2794,累计充值达到{0}钻石,0,2,53,0,4,29,0,10,36,0,3000,26,0,5,200,62,180,200,67,5,34,0,2
3087,2795,累计充值达到{0}钻石,0,1,16,0,8,53,0,4,200,60,30,2,0,6000000,0,0,0,0,0,0,0,0,0
3088,2796,累计充值达到{0}钻石,0,1,16,0,8,53,0,4,200,60,30,2,0,6000000,0,0,0,0,0,0,0,0,0
3089,2797,累计充值达到{0}钻石,0,1,16,0,8,53,0,4,200,60,30,2,0,6000000,0,0,0,0,0,0,0,0,0
3090,2798,累计充值达到{0}钻石,0,1,16,0,8,53,0,4,200,60,30,2,0,6000000,0,0,0,0,0,0,0,0,0
3091,2799,累计充值达到{0}钻石,0,1,16,0,8,53,0,4,200,60,30,2,0,6000000,0,0,0,0,0,0,0,0,0
3092,2800,累计充值达到{0}钻石,0,1,54,0,3,36,0,2500,200,68,120,29,0,8,0,0,0,0,0,0,0,0,0
3093,2801,累计充值达到{0}钻石,0,1,54,0,3,36,0,2500,200,68,120,29,0,8,0,0,0,0,0,0,0,0,0
3094,2802,累计充值达到{0}钻石,0,2,200,70,1000,2,0,10000000,200,62,200,34,0,2,0,0,0,0,0,0,0,0,0
3095,2803,累计充值达到{0}钻石,0,2,1,7006 1 0,1,200,67,5,36,0,3000,29,0,10,0,0,0,0,0,0,0,0,0
3096,2804,累计充值达到{0}钻石,0,2,200,60,50,200,68,200,19,0,100,200,62,200,0,0,0,0,0,0,0,0,0
3097,2805,累计消耗达到[fedc6f]{0}[-]钻石（循环）,0,1,23,0,100,1,7006 1 0,2,53,0,8,200,62,400,34,0,3,0,0,0,0,0,0
3098,2806,累计充值达到{0}钻石,1,0,32,7,10,54,0,10,34,0,2,0,0,0,0,0,0,0,0,0,0,0,0
3099,2806,累计充值达到{0}钻石,1,0,32,7,20,54,0,15,34,0,3,0,0,0,0,0,0,0,0,0,0,0,0
3100,2806,累计充值达到{0}钻石,1,0,32,7,20,54,0,25,34,0,4,0,0,0,0,0,0,0,0,0,0,0,0
3101,2806,累计充值达到{0}钻石,1,0,32,7,50,1,485 1 0,1,34,0,5,0,0,0,0,0,0,0,0,0,0,0,0
3102,2806,累计充值达到{0}钻石,1,0,32,7,100,1,485 1 0,1,34,0,6,0,0,0,0,0,0,0,0,0,0,0,0
3103,2807,累计银币抽卡[fedc6f]{0}[-]次,1,0,200,67,5,200,70,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3104,2807,累计银币抽卡[fedc6f]{0}[-]次,1,0,43,0,10,23,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3105,2807,累计银币抽卡[fedc6f]{0}[-]次,1,0,44,0,100,47,0,100,28,0,100,0,0,0,0,0,0,0,0,0,0,0,0
3106,2807,累计银币抽卡[fedc6f]{0}[-]次,1,0,200,67,25,1,7006 1 0,2,39,0,80,0,0,0,0,0,0,0,0,0,0,0,0
3107,2807,累计银币抽卡[fedc6f]{0}[-]次,1,0,34,0,6,1,7006 1 0,3,200,59,20,0,0,0,0,0,0,0,0,0,0,0,0
3108,2807,累计银币抽卡[fedc6f]{0}[-]次,1,0,53,0,10,29,0,50,23,0,180,0,0,0,0,0,0,0,0,0,0,0,0
3109,2808,累计消耗达到[fedc6f]{0}[-]钻石（循环）,1,0,34,0,2,23,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3110,2809,累计消耗达到[fedc6f]{0}[-]钻石（循环）,1,0,200,67,8,24,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3111,2810,累计消耗达到[fedc6f]{0}[-]钻石（循环）,1,0,36,0,5000,2,0,10000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3112,2811,累计购买兵书[fedc6f]{0}[-]次,1,0,34,0,3,28,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3113,2811,累计购买兵书[fedc6f]{0}[-]次,1,0,52,306 1 0,2,200,70,720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3114,2811,累计购买兵书[fedc6f]{0}[-]次,1,0,52,301 1 0,2,33,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3115,2811,累计购买兵书[fedc6f]{0}[-]次,1,0,52,201 1 0,1,26,0,10,34,0,3,0,0,0,0,0,0,0,0,0,0,0,0
3116,2812,累计充值达到{0}钻石,0,2,200,67,5,34,0,2,200,60,50,200,62,200,200,68,200,200,70,1000,0,0,0
3117,2813,累计充值达到{0}钻石,0,1,53,0,3,38,0,8,27,0,10,200,62,120,0,0,0,0,0,0,0,0,0
3118,2814,累计充值达到{0}钻石,0,1,53,0,3,38,0,8,27,0,10,200,62,120,0,0,0,0,0,0,0,0,0
3119,2815,累计充值达到{0}钻石,0,1,53,0,3,38,0,8,27,0,10,200,62,120,0,0,0,0,0,0,0,0,0
3120,2816,累计充值达到{0}钻石,0,1,53,0,3,38,0,8,27,0,10,200,62,120,0,0,0,0,0,0,0,0,0
3121,2817,累计充值达到{0}钻石,0,1,53,0,3,38,0,8,27,0,10,200,62,120,0,0,0,0,0,0,0,0,0
3122,2818,累计充值达到{0}钻石,0,1,200,60,45,200,67,5,200,68,200,1,7006 1 0,1,0,0,0,0,0,0,0,0,0
3123,2819,累计充值达到{0}钻石,0,1,200,60,45,200,67,5,200,68,200,1,7006 1 0,1,0,0,0,0,0,0,0,0,0
3124,2820,累计充值达到{0}钻石,0,1,54,0,10,200,67,10,200,59,15,2,0,20000000,200,62,400,0,0,0,0,0,0
3125,2821,累计充值达到{0}钻石,0,1,53,0,8,34,0,4,23,0,100,200,70,2000,0,0,0,0,0,0,0,0,0
3126,2822,累计充值达到{0}钻石,1,0,1,7006 1 0,1,5,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3127,2823,累计充值达到{0}钻石,0,1,27,0,66,23,0,200,1,7011 1 0,10,39,0,150,200,58,4000,17,0,70,0,0,0
3128,2824,累计四国精选抽卡[fedc6f]{0}[-]次,1,0,27,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3129,2824,累计四国精选抽卡[fedc6f]{0}[-]次,1,0,200,58,1000,28,0,50,33,0,10,0,0,0,0,0,0,0,0,0,0,0,0
3130,2824,累计四国精选抽卡[fedc6f]{0}[-]次,1,0,1,7006 1 0,1,29,0,50,23,0,200,0,0,0,0,0,0,0,0,0,0,0,0
3131,2824,累计四国精选抽卡[fedc6f]{0}[-]次,1,0,200,61,18000,55,0,400,200,60,50,0,0,0,0,0,0,0,0,0,0,0,0
3132,2824,累计四国精选抽卡[fedc6f]{0}[-]次,1,0,1,7006 1 0,8,16,0,50,200,67,60,34,0,10,200,59,20,0,0,0,0,0,0
3133,2824,累计四国精选抽卡[fedc6f]{0}[-]次,1,0,34,0,15,1,7006 1 0,16,53,0,25,200,62,500,0,0,0,0,0,0,0,0,0
3134,2824,累计四国精选抽卡[fedc6f]{0}[-]次,1,0,34,0,25,23,0,400,200,60,250,200,62,1800,29,0,100,0,0,0,0,0,0
3135,2825,累计消耗达到[fedc6f]{0}[-]钻石（循环）,0,2,26,0,5,2,0,8000000,54,0,5,43,0,4,0,0,0,0,0,0,0,0,0
3136,2826,累计消耗达到[fedc6f]{0}[-]钻石（循环）,0,2,27,0,16,1,7006 1 0,1,200,68,180,47,0,50,0,0,0,0,0,0,0,0,0
3137,2827,累计消耗达到[fedc6f]{0}[-]钻石（循环）,0,2,44,0,50,200,60,50,200,62,200,200,67,5,0,0,0,0,0,0,0,0,0
3138,2828,累计购买兵书[fedc6f]{0}[-]次,1,0,55,0,100,200,70,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3139,2828,累计购买兵书[fedc6f]{0}[-]次,1,0,52,305 1 0,2,200,61,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3140,2828,累计购买兵书[fedc6f]{0}[-]次,1,0,52,303 1 0,2,54,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3141,2828,累计购买兵书[fedc6f]{0}[-]次,1,0,52,202 1 0,1,36,0,1000,24,0,40,23,0,20,0,0,0,0,0,0,0,0,0
3142,2829,累计充值达到{0}钻石,0,2,53,0,4,29,0,10,36,0,3000,26,0,5,200,62,180,200,67,5,34,0,2
3143,2830,累计充值达到{0}钻石,0,1,29,0,6,17,0,10,2,0,6000000,27,0,10,0,0,0,0,0,0,0,0,0
