序号,掉落包ID,战器ID,几率
15424,10088,1005,0.0416
15425,10088,1006,0.0416
15426,10088,2001,0.0539
15427,10088,2002,0.0539
15428,10088,2003,0.0539
15429,10088,2004,0.0539
15430,10088,2005,0.0539
15431,10088,2006,0.0539
15432,10088,3001,0.0269
15433,10088,3002,0.0269
15434,10088,3003,0.0269
15435,10088,3004,0.0269
15436,10088,3005,0.0269
15437,10088,3006,0.0269
15438,10088,6001,0.12
15439,10088,6002,0.1004
15440,10089,5012,0.0113
15441,10089,5022,0.0113
15442,10089,5032,0.0113
15443,10089,5042,0.0113
15444,10089,4012,0.0075
15445,10089,4022,0.0075
15446,10089,4032,0.0075
15447,10089,4042,0.0075
15448,10089,1001,0.0366
15449,10089,1002,0.0366
15450,10089,1003,0.0366
15451,10089,1004,0.0366
15452,10089,1005,0.0366
15453,10089,1006,0.0366
15454,10089,2001,0.0539
15455,10089,2002,0.0539
15456,10089,2003,0.0539
15457,10089,2004,0.0539
15458,10089,2005,0.0539
15459,10089,2006,0.0539
15460,10089,3001,0.0269
15461,10089,3002,0.0269
15462,10089,3003,0.0269
15463,10089,3004,0.0269
15464,10089,3005,0.0269
15465,10089,3006,0.0269
15466,10089,6001,0.12
15467,10089,6002,0.1004
15468,10090,5051,0.0038
15469,10090,5061,0.0038
15470,10090,5071,0.0038
15471,10090,5081,0.0038
15472,10090,4051,0.0075
15473,10090,4061,0.0075
15474,10090,4071,0.0075
15475,10090,4081,0.0075
15476,10090,1001,0.0416
15477,10090,1002,0.0416
15478,10090,1003,0.0416
15479,10090,1004,0.0416
15480,10090,1005,0.0416
15481,10090,1006,0.0416
15482,10090,2001,0.0539
15483,10090,2002,0.0539
15484,10090,2003,0.0539
15485,10090,2004,0.0539
15486,10090,2005,0.0539
15487,10090,2006,0.0539
15488,10090,3001,0.0269
15489,10090,3002,0.0269
15490,10090,3003,0.0269
15491,10090,3004,0.0269
15492,10090,3005,0.0269
15493,10090,3006,0.0269
15494,10090,6001,0.12
15495,10090,6002,0.1004
15496,10091,5053,0.0038
15497,10091,5063,0.0038
15498,10091,5073,0.0038
15499,10091,5083,0.0038
15500,10091,4053,0.0075
15501,10091,4063,0.0075
15502,10091,4073,0.0075
15503,10091,4083,0.0075
15504,10091,1001,0.0416
15505,10091,1002,0.0416
15506,10091,1003,0.0416
15507,10091,1004,0.0416
15508,10091,1005,0.0416
15509,10091,1006,0.0416
15510,10091,2001,0.0539
15511,10091,2002,0.0539
15512,10091,2003,0.0539
15513,10091,2004,0.0539
15514,10091,2005,0.0539
15515,10091,2006,0.0539
15516,10091,3001,0.0269
15517,10091,3002,0.0269
15518,10091,3003,0.0269
15519,10091,3004,0.0269
15520,10091,3005,0.0269
15521,10091,3006,0.0269
15522,10091,6001,0.12
15523,10091,6002,0.1004
15524,10092,5055,0.0038
15525,10092,5065,0.0038
15526,10092,5075,0.0038
15527,10092,5085,0.0038
15528,10092,4055,0.0075
15529,10092,4065,0.0075
15530,10092,4075,0.0075
15531,10092,4085,0.0075
15532,10092,1001,0.0416
15533,10092,1002,0.0416
15534,10092,1003,0.0416
15535,10092,1004,0.0416
15536,10092,1005,0.0416
15537,10092,1006,0.0416
15538,10092,2001,0.0539
15539,10092,2002,0.0539
15540,10092,2003,0.0539
15541,10092,2004,0.0539
15542,10092,2005,0.0539
15543,10092,2006,0.0539
15544,10092,3001,0.0269
15545,10092,3002,0.0269
15546,10092,3003,0.0269
15547,10092,3004,0.0269
15548,10092,3005,0.0269
15549,10092,3006,0.0269
15550,10092,6001,0.12
15551,10092,6002,0.1004
15552,10093,5051,0.0038
15553,10093,5061,0.0038
15554,10093,5071,0.0038
15555,10093,5081,0.0038
15556,10093,4051,0.0075
15557,10093,4061,0.0075
15558,10093,4071,0.0075
15559,10093,4081,0.0075
15560,10093,1001,0.0416
15561,10093,1002,0.0416
15562,10093,1003,0.0416
15563,10093,1004,0.0416
15564,10093,1005,0.0416
15565,10093,1006,0.0416
15566,10093,2001,0.0539
15567,10093,2002,0.0539
15568,10093,2003,0.0539
15569,10093,2004,0.0539
15570,10093,2005,0.0539
15571,10093,2006,0.0539
15572,10093,3001,0.0269
15573,10093,3002,0.0269
15574,10093,3003,0.0269
15575,10093,3004,0.0269
15576,10093,3005,0.0269
15577,10093,3006,0.0269
15578,10093,6001,0.12
15579,10093,6002,0.1004
15580,10094,5053,0.0038
15581,10094,5063,0.0038
15582,10094,5073,0.0038
15583,10094,5083,0.0038
15584,10094,4053,0.0075
15585,10094,4063,0.0075
15586,10094,4073,0.0075
15587,10094,4083,0.0075
15588,10094,1001,0.0416
15589,10094,1002,0.0416
15590,10094,1003,0.0416
15591,10094,1004,0.0416
15592,10094,1005,0.0416
15593,10094,1006,0.0416
15594,10094,2001,0.0539
15595,10094,2002,0.0539
15596,10094,2003,0.0539
15597,10094,2004,0.0539
15598,10094,2005,0.0539
15599,10094,2006,0.0539
15600,10094,3001,0.0269
15601,10094,3002,0.0269
15602,10094,3003,0.0269
15603,10094,3004,0.0269
15604,10094,3005,0.0269
15605,10094,3006,0.0269
15606,10094,6001,0.12
15607,10094,6002,0.1004
15608,10095,5055,0.0038
15609,10095,5065,0.0038
15610,10095,5075,0.0038
15611,10095,5085,0.0038
15612,10095,4055,0.0075
15613,10095,4065,0.0075
15614,10095,4075,0.0075
15615,10095,4085,0.0075
15616,10095,1001,0.0416
15617,10095,1002,0.0416
15618,10095,1003,0.0416
15619,10095,1004,0.0416
15620,10095,1005,0.0416
15621,10095,1006,0.0416
15622,10095,2001,0.0539
15623,10095,2002,0.0539
15624,10095,2003,0.0539
15625,10095,2004,0.0539
15626,10095,2005,0.0539
15627,10095,2006,0.0539
15628,10095,3001,0.0269
15629,10095,3002,0.0269
15630,10095,3003,0.0269
15631,10095,3004,0.0269
15632,10095,3005,0.0269
15633,10095,3006,0.0269
15634,10095,6001,0.12
15635,10095,6002,0.1004
15636,10096,5051,0.0038
15637,10096,5061,0.0038
15638,10096,5071,0.0038
15639,10096,5081,0.0038
15640,10096,4051,0.0075
15641,10096,4061,0.0075
15642,10096,4071,0.0075
15643,10096,4081,0.0075
15644,10096,1001,0.0416
15645,10096,1002,0.0416
15646,10096,1003,0.0416
15647,10096,1004,0.0416
15648,10096,1005,0.0416
15649,10096,1006,0.0416
15650,10096,2001,0.0539
15651,10096,2002,0.0539
15652,10096,2003,0.0539
15653,10096,2004,0.0539
15654,10096,2005,0.0539
15655,10096,2006,0.0539
15656,10096,3001,0.0269
15657,10096,3002,0.0269
15658,10096,3003,0.0269
15659,10096,3004,0.0269
15660,10096,3005,0.0269
15661,10096,3006,0.0269
15662,10096,6001,0.12
15663,10096,6002,0.1004
15664,10097,5053,0.0038
15665,10097,5063,0.0038
15666,10097,5073,0.0038
15667,10097,5083,0.0038
15668,10097,4053,0.0075
15669,10097,4063,0.0075
15670,10097,4073,0.0075
15671,10097,4083,0.0075
15672,10097,1001,0.0416
15673,10097,1002,0.0416
15674,10097,1003,0.0416
15675,10097,1004,0.0416
15676,10097,1005,0.0416
15677,10097,1006,0.0416
15678,10097,2001,0.0539
15679,10097,2002,0.0539
15680,10097,2003,0.0539
15681,10097,2004,0.0539
15682,10097,2005,0.0539
15683,10097,2006,0.0539
15684,10097,3001,0.0269
15685,10097,3002,0.0269
15686,10097,3003,0.0269
15687,10097,3004,0.0269
15688,10097,3005,0.0269
15689,10097,3006,0.0269
15690,10097,6001,0.12
15691,10097,6002,0.1004
15692,10098,5055,0.0038
15693,10098,5065,0.0038
15694,10098,5075,0.0038
15695,10098,5085,0.0038
15696,10098,4055,0.0075
15697,10098,4065,0.0075
15698,10098,4075,0.0075
15699,10098,4085,0.0075
15700,10098,1001,0.0416
15701,10098,1002,0.0416
15702,10098,1003,0.0416
15703,10098,1004,0.0416
15704,10098,1005,0.0416
15705,10098,1006,0.0416
15706,10098,2001,0.0539
15707,10098,2002,0.0539
15708,10098,2003,0.0539
15709,10098,2004,0.0539
15710,10098,2005,0.0539
15711,10098,2006,0.0539
15712,10098,3001,0.0269
15713,10098,3002,0.0269
15714,10098,3003,0.0269
15715,10098,3004,0.0269
15716,10098,3005,0.0269
15717,10098,3006,0.0269
15718,10098,6001,0.12
15719,10098,6002,0.1004
15720,10099,5052,0.0113
15721,10099,5062,0.0113
15722,10099,5072,0.0113
15723,10099,5082,0.0113
15724,10099,4052,0.0075
15725,10099,4062,0.0075
15726,10099,4072,0.0075
15727,10099,4082,0.0075
15728,10099,1001,0.0366
15729,10099,1002,0.0366
15730,10099,1003,0.0366
15731,10099,1004,0.0366
15732,10099,1005,0.0366
15733,10099,1006,0.0366
15734,10099,2001,0.0539
15735,10099,2002,0.0539
15736,10099,2003,0.0539
15737,10099,2004,0.0539
15738,10099,2005,0.0539
15739,10099,2006,0.0539
15740,10099,3001,0.0269
15741,10099,3002,0.0269
15742,10099,3003,0.0269
15743,10099,3004,0.0269
15744,10099,3005,0.0269
15745,10099,3006,0.0269
15746,10099,6001,0.12
15747,10099,6002,0.1004
15748,10100,5011,0.0038
15749,10100,5021,0.0038
15750,10100,5031,0.0038
15751,10100,5041,0.0038
15752,10100,4011,0.0075
15753,10100,4021,0.0075
15754,10100,4031,0.0075
15755,10100,4041,0.0075
15756,10100,1001,0.0416
15757,10100,1002,0.0416
15758,10100,1003,0.0416
15759,10100,1004,0.0416
15760,10100,1005,0.0416
15761,10100,1006,0.0416
15762,10100,2001,0.0539
15763,10100,2002,0.0539
15764,10100,2003,0.0539
15765,10100,2004,0.0539
15766,10100,2005,0.0539
15767,10100,2006,0.0539
15768,10100,3001,0.0269
15769,10100,3002,0.0269
15770,10100,3003,0.0269
15771,10100,3004,0.0269
15772,10100,3005,0.0269
15773,10100,3006,0.0269
15774,10100,6001,0.12
15775,10100,6002,0.1004
15776,10101,5012,0.0038
15777,10101,5022,0.0038
15778,10101,5032,0.0038
15779,10101,5042,0.0038
15780,10101,4012,0.0075
15781,10101,4022,0.0075
15782,10101,4032,0.0075
15783,10101,4042,0.0075
15784,10101,1001,0.0416
15785,10101,1002,0.0416
15786,10101,1003,0.0416
15787,10101,1004,0.0416
15788,10101,1005,0.0416
15789,10101,1006,0.0416
15790,10101,2001,0.0539
15791,10101,2002,0.0539
15792,10101,2003,0.0539
15793,10101,2004,0.0539
15794,10101,2005,0.0539
15795,10101,2006,0.0539
15796,10101,3001,0.0269
15797,10101,3002,0.0269
15798,10101,3003,0.0269
15799,10101,3004,0.0269
15800,10101,3005,0.0269
15801,10101,3006,0.0269
15802,10101,6001,0.12
15803,10101,6002,0.1004
15804,10102,5013,0.0038
15805,10102,5023,0.0038
15806,10102,5033,0.0038
15807,10102,5043,0.0038
15808,10102,4013,0.0075
15809,10102,4023,0.0075
15810,10102,4033,0.0075
15811,10102,4043,0.0075
15812,10102,1001,0.0416
15813,10102,1002,0.0416
15814,10102,1003,0.0416
15815,10102,1004,0.0416
15816,10102,1005,0.0416
15817,10102,1006,0.0416
15818,10102,2001,0.0539
15819,10102,2002,0.0539
15820,10102,2003,0.0539
15821,10102,2004,0.0539
15822,10102,2005,0.0539
15823,10102,2006,0.0539
15824,10102,3001,0.0269
15825,10102,3002,0.0269
15826,10102,3003,0.0269
15827,10102,3004,0.0269
15828,10102,3005,0.0269
15829,10102,3006,0.0269
15830,10102,6001,0.12
15831,10102,6002,0.1004
15832,10103,5014,0.0038
15833,10103,5024,0.0038
15834,10103,5034,0.0038
15835,10103,5044,0.0038
15836,10103,4014,0.0075
15837,10103,4024,0.0075
15838,10103,4034,0.0075
15839,10103,4044,0.0075
15840,10103,1001,0.0416
15841,10103,1002,0.0416
15842,10103,1003,0.0416
15843,10103,1004,0.0416
15844,10103,1005,0.0416
15845,10103,1006,0.0416
15846,10103,2001,0.0539
15847,10103,2002,0.0539
15848,10103,2003,0.0539
15849,10103,2004,0.0539
15850,10103,2005,0.0539
15851,10103,2006,0.0539
15852,10103,3001,0.0269
15853,10103,3002,0.0269
15854,10103,3003,0.0269
15855,10103,3004,0.0269
15856,10103,3005,0.0269
15857,10103,3006,0.0269
15858,10103,6001,0.12
15859,10103,6002,0.1004
15860,10104,5015,0.0038
15861,10104,5025,0.0038
15862,10104,5035,0.0038
15863,10104,5045,0.0038
15864,10104,4015,0.0075
15865,10104,4025,0.0075
15866,10104,4035,0.0075
15867,10104,4045,0.0075
15868,10104,1001,0.0416
15869,10104,1002,0.0416
15870,10104,1003,0.0416
15871,10104,1004,0.0416
15872,10104,1005,0.0416
15873,10104,1006,0.0416
15874,10104,2001,0.0539
15875,10104,2002,0.0539
15876,10104,2003,0.0539
15877,10104,2004,0.0539
15878,10104,2005,0.0539
15879,10104,2006,0.0539
15880,10104,3001,0.0269
15881,10104,3002,0.0269
15882,10104,3003,0.0269
15883,10104,3004,0.0269
15884,10104,3005,0.0269
15885,10104,3006,0.0269
15886,10104,6001,0.12
15887,10104,6002,0.1004
15888,10105,5016,0.0038
15889,10105,5026,0.0038
15890,10105,5036,0.0038
15891,10105,5046,0.0038
15892,10105,4016,0.0075
15893,10105,4026,0.0075
15894,10105,4036,0.0075
15895,10105,4046,0.0075
15896,10105,1001,0.0416
15897,10105,1002,0.0416
15898,10105,1003,0.0416
15899,10105,1004,0.0416
15900,10105,1005,0.0416
15901,10105,1006,0.0416
15902,10105,2001,0.0539
15903,10105,2002,0.0539
15904,10105,2003,0.0539
15905,10105,2004,0.0539
15906,10105,2005,0.0539
15907,10105,2006,0.0539
15908,10105,3001,0.0269
15909,10105,3002,0.0269
15910,10105,3003,0.0269
15911,10105,3004,0.0269
15912,10105,3005,0.0269
15913,10105,3006,0.0269
15914,10105,6001,0.12
15915,10105,6002,0.1004
15916,10106,5051,0.0038
15917,10106,5061,0.0038
15918,10106,5071,0.0038
15919,10106,5081,0.0038
15920,10106,4051,0.0075
15921,10106,4061,0.0075
15922,10106,4071,0.0075
15923,10106,4081,0.0075
15924,10106,1001,0.0416
15925,10106,1002,0.0416
15926,10106,1003,0.0416
15927,10106,1004,0.0416
15928,10106,1005,0.0416
15929,10106,1006,0.0416
15930,10106,2001,0.0539
15931,10106,2002,0.0539
15932,10106,2003,0.0539
15933,10106,2004,0.0539
15934,10106,2005,0.0539
15935,10106,2006,0.0539
15936,10106,3001,0.0269
15937,10106,3002,0.0269
15938,10106,3003,0.0269
15939,10106,3004,0.0269
15940,10106,3005,0.0269
15941,10106,3006,0.0269
15942,10106,6001,0.12
15943,10106,6002,0.1004
15944,10107,5052,0.0038
15945,10107,5062,0.0038
15946,10107,5072,0.0038
15947,10107,5082,0.0038
15948,10107,4052,0.0075
15949,10107,4062,0.0075
15950,10107,4072,0.0075
15951,10107,4082,0.0075
15952,10107,1001,0.0416
15953,10107,1002,0.0416
15954,10107,1003,0.0416
15955,10107,1004,0.0416
15956,10107,1005,0.0416
15957,10107,1006,0.0416
15958,10107,2001,0.0539
15959,10107,2002,0.0539
15960,10107,2003,0.0539
15961,10107,2004,0.0539
15962,10107,2005,0.0539
15963,10107,2006,0.0539
15964,10107,3001,0.0269
15965,10107,3002,0.0269
15966,10107,3003,0.0269
15967,10107,3004,0.0269
15968,10107,3005,0.0269
15969,10107,3006,0.0269
15970,10107,6001,0.12
15971,10107,6002,0.1004
15972,10108,5053,0.0038
15973,10108,5063,0.0038
15974,10108,5073,0.0038
15975,10108,5083,0.0038
15976,10108,4053,0.0075
15977,10108,4063,0.0075
15978,10108,4073,0.0075
15979,10108,4083,0.0075
15980,10108,1001,0.0416
15981,10108,1002,0.0416
15982,10108,1003,0.0416
15983,10108,1004,0.0416
15984,10108,1005,0.0416
15985,10108,1006,0.0416
15986,10108,2001,0.0539
15987,10108,2002,0.0539
15988,10108,2003,0.0539
15989,10108,2004,0.0539
15990,10108,2005,0.0539
15991,10108,2006,0.0539
15992,10108,3001,0.0269
15993,10108,3002,0.0269
15994,10108,3003,0.0269
15995,10108,3004,0.0269
15996,10108,3005,0.0269
15997,10108,3006,0.0269
15998,10108,6001,0.12
15999,10108,6002,0.1004
16000,10109,5054,0.0038
16001,10109,5064,0.0038
16002,10109,5074,0.0038
16003,10109,5084,0.0038
16004,10109,4054,0.0075
16005,10109,4064,0.0075
16006,10109,4074,0.0075
16007,10109,4084,0.0075
16008,10109,1001,0.0416
16009,10109,1002,0.0416
16010,10109,1003,0.0416
16011,10109,1004,0.0416
16012,10109,1005,0.0416
16013,10109,1006,0.0416
16014,10109,2001,0.0539
16015,10109,2002,0.0539
16016,10109,2003,0.0539
16017,10109,2004,0.0539
16018,10109,2005,0.0539
16019,10109,2006,0.0539
16020,10109,3001,0.0269
16021,10109,3002,0.0269
16022,10109,3003,0.0269
16023,10109,3004,0.0269
16024,10109,3005,0.0269
16025,10109,3006,0.0269
16026,10109,6001,0.12
16027,10109,6002,0.1004
16028,10110,5055,0.0038
16029,10110,5065,0.0038
16030,10110,5075,0.0038
16031,10110,5085,0.0038
16032,10110,4055,0.0075
16033,10110,4065,0.0075
16034,10110,4075,0.0075
16035,10110,4085,0.0075
16036,10110,1001,0.0416
16037,10110,1002,0.0416
16038,10110,1003,0.0416
16039,10110,1004,0.0416
16040,10110,1005,0.0416
16041,10110,1006,0.0416
16042,10110,2001,0.0539
16043,10110,2002,0.0539
16044,10110,2003,0.0539
16045,10110,2004,0.0539
16046,10110,2005,0.0539
16047,10110,2006,0.0539
16048,10110,3001,0.0269
16049,10110,3002,0.0269
16050,10110,3003,0.0269
16051,10110,3004,0.0269
16052,10110,3005,0.0269
16053,10110,3006,0.0269
16054,10110,6001,0.12
16055,10110,6002,0.1004
16056,10111,5056,0.0038
16057,10111,5066,0.0038
16058,10111,5076,0.0038
16059,10111,5086,0.0038
16060,10111,4056,0.0075
16061,10111,4066,0.0075
16062,10111,4076,0.0075
16063,10111,4086,0.0075
16064,10111,1001,0.0416
16065,10111,1002,0.0416
16066,10111,1003,0.0416
16067,10111,1004,0.0416
16068,10111,1005,0.0416
16069,10111,1006,0.0416
16070,10111,2001,0.0539
16071,10111,2002,0.0539
16072,10111,2003,0.0539
16073,10111,2004,0.0539
16074,10111,2005,0.0539
16075,10111,2006,0.0539
16076,10111,3001,0.0269
16077,10111,3002,0.0269
16078,10111,3003,0.0269
16079,10111,3004,0.0269
16080,10111,3005,0.0269
16081,10111,3006,0.0269
16082,10111,6001,0.12
16083,10111,6002,0.1004
16084,10112,5011,0.0038
16085,10112,5021,0.0038
16086,10112,5031,0.0038
16087,10112,5041,0.0038
16088,10112,4011,0.0075
16089,10112,4021,0.0075
16090,10112,4031,0.0075
16091,10112,4041,0.0075
16092,10112,1001,0.0416
16093,10112,1002,0.0416
16094,10112,1003,0.0416
16095,10112,1004,0.0416
16096,10112,1005,0.0416
16097,10112,1006,0.0416
16098,10112,2001,0.0539
16099,10112,2002,0.0539
16100,10112,2003,0.0539
16101,10112,2004,0.0539
16102,10112,2005,0.0539
16103,10112,2006,0.0539
16104,10112,3001,0.0269
16105,10112,3002,0.0269
16106,10112,3003,0.0269
16107,10112,3004,0.0269
16108,10112,3005,0.0269
16109,10112,3006,0.0269
16110,10112,6001,0.12
16111,10112,6002,0.1004
16112,10113,5012,0.0038
16113,10113,5022,0.0038
16114,10113,5032,0.0038
16115,10113,5042,0.0038
16116,10113,4012,0.0075
16117,10113,4022,0.0075
16118,10113,4032,0.0075
16119,10113,4042,0.0075
16120,10113,1001,0.0416
16121,10113,1002,0.0416
16122,10113,1003,0.0416
16123,10113,1004,0.0416
16124,10113,1005,0.0416
16125,10113,1006,0.0416
16126,10113,2001,0.0539
16127,10113,2002,0.0539
16128,10113,2003,0.0539
16129,10113,2004,0.0539
16130,10113,2005,0.0539
16131,10113,2006,0.0539
16132,10113,3001,0.0269
16133,10113,3002,0.0269
16134,10113,3003,0.0269
16135,10113,3004,0.0269
16136,10113,3005,0.0269
16137,10113,3006,0.0269
16138,10113,6001,0.12
16139,10113,6002,0.1004
16140,10114,5013,0.0038
16141,10114,5023,0.0038
16142,10114,5033,0.0038
16143,10114,5043,0.0038
16144,10114,4013,0.0075
16145,10114,4023,0.0075
16146,10114,4033,0.0075
16147,10114,4043,0.0075
16148,10114,1001,0.0416
16149,10114,1002,0.0416
16150,10114,1003,0.0416
16151,10114,1004,0.0416
16152,10114,1005,0.0416
16153,10114,1006,0.0416
16154,10114,2001,0.0539
16155,10114,2002,0.0539
16156,10114,2003,0.0539
16157,10114,2004,0.0539
16158,10114,2005,0.0539
16159,10114,2006,0.0539
16160,10114,3001,0.0269
16161,10114,3002,0.0269
16162,10114,3003,0.0269
16163,10114,3004,0.0269
16164,10114,3005,0.0269
16165,10114,3006,0.0269
16166,10114,6001,0.12
16167,10114,6002,0.1004
16168,10115,5014,0.0038
16169,10115,5024,0.0038
16170,10115,5034,0.0038
16171,10115,5044,0.0038
16172,10115,4014,0.0075
16173,10115,4024,0.0075
16174,10115,4034,0.0075
16175,10115,4044,0.0075
16176,10115,1001,0.0416
16177,10115,1002,0.0416
16178,10115,1003,0.0416
16179,10115,1004,0.0416
16180,10115,1005,0.0416
16181,10115,1006,0.0416
16182,10115,2001,0.0539
16183,10115,2002,0.0539
16184,10115,2003,0.0539
16185,10115,2004,0.0539
16186,10115,2005,0.0539
16187,10115,2006,0.0539
16188,10115,3001,0.0269
16189,10115,3002,0.0269
16190,10115,3003,0.0269
16191,10115,3004,0.0269
16192,10115,3005,0.0269
16193,10115,3006,0.0269
16194,10115,6001,0.12
16195,10115,6002,0.1004
16196,10116,5015,0.0038
16197,10116,5025,0.0038
16198,10116,5035,0.0038
16199,10116,5045,0.0038
16200,10116,4015,0.0075
16201,10116,4025,0.0075
16202,10116,4035,0.0075
16203,10116,4045,0.0075
16204,10116,1001,0.0416
16205,10116,1002,0.0416
16206,10116,1003,0.0416
16207,10116,1004,0.0416
16208,10116,1005,0.0416
16209,10116,1006,0.0416
16210,10116,2001,0.0539
16211,10116,2002,0.0539
16212,10116,2003,0.0539
16213,10116,2004,0.0539
16214,10116,2005,0.0539
16215,10116,2006,0.0539
16216,10116,3001,0.0269
16217,10116,3002,0.0269
16218,10116,3003,0.0269
16219,10116,3004,0.0269
16220,10116,3005,0.0269
16221,10116,3006,0.0269
16222,10116,6001,0.12
16223,10116,6002,0.1004
16224,10117,5016,0.0038
16225,10117,5026,0.0038
16226,10117,5036,0.0038
16227,10117,5046,0.0038
16228,10117,4016,0.0075
16229,10117,4026,0.0075
16230,10117,4036,0.0075
16231,10117,4046,0.0075
16232,10117,1001,0.0416
16233,10117,1002,0.0416
16234,10117,1003,0.0416
16235,10117,1004,0.0416
16236,10117,1005,0.0416
16237,10117,1006,0.0416
16238,10117,2001,0.0539
16239,10117,2002,0.0539
16240,10117,2003,0.0539
16241,10117,2004,0.0539
16242,10117,2005,0.0539
16243,10117,2006,0.0539
16244,10117,3001,0.0269
16245,10117,3002,0.0269
16246,10117,3003,0.0269
16247,10117,3004,0.0269
16248,10117,3005,0.0269
16249,10117,3006,0.0269
16250,10117,6001,0.12
16251,10117,6002,0.1004
16252,10118,5051,0.0038
16253,10118,5061,0.0038
16254,10118,5071,0.0038
16255,10118,5081,0.0038
16256,10118,4051,0.0075
16257,10118,4061,0.0075
16258,10118,4071,0.0075
16259,10118,4081,0.0075
16260,10118,1001,0.0416
16261,10118,1002,0.0416
16262,10118,1003,0.0416
16263,10118,1004,0.0416
16264,10118,1005,0.0416
16265,10118,1006,0.0416
16266,10118,2001,0.0539
16267,10118,2002,0.0539
16268,10118,2003,0.0539
16269,10118,2004,0.0539
16270,10118,2005,0.0539
16271,10118,2006,0.0539
16272,10118,3001,0.0269
16273,10118,3002,0.0269
16274,10118,3003,0.0269
16275,10118,3004,0.0269
16276,10118,3005,0.0269
16277,10118,3006,0.0269
16278,10118,6001,0.12
16279,10118,6002,0.1004
16280,10119,5052,0.0038
16281,10119,5062,0.0038
16282,10119,5072,0.0038
16283,10119,5082,0.0038
16284,10119,4052,0.0075
16285,10119,4062,0.0075
16286,10119,4072,0.0075
16287,10119,4082,0.0075
16288,10119,1001,0.0416
16289,10119,1002,0.0416
16290,10119,1003,0.0416
16291,10119,1004,0.0416
16292,10119,1005,0.0416
16293,10119,1006,0.0416
16294,10119,2001,0.0539
16295,10119,2002,0.0539
16296,10119,2003,0.0539
16297,10119,2004,0.0539
16298,10119,2005,0.0539
16299,10119,2006,0.0539
16300,10119,3001,0.0269
16301,10119,3002,0.0269
16302,10119,3003,0.0269
16303,10119,3004,0.0269
