关卡ID,关卡类型(普通副本值为0，英雄副本为1，百战之路3，挑战副本为7）,章,关卡名,战役名,战役序号,大关卡序号,是否是城池（可争夺）,胜利条件,关卡地图,战器掉落ID,掉落最大数量,掉落物品1,掉落物品2,掉落物品3,掉落物品4,阵型类型,角色1,角色2,角色3,角色4,角色5,将魂将领id(1-5),将魂将领技能,部队技能(符文套装),技能优先级1,技能优先级2,技能优先级3,技能优先级4,技能优先级5,关卡图标位置索引,图标连线类型（0为无连线1为上2为下4为左8为右/如果有多条则按位与）,关卡描述,需求军令,需求战力,需求解锁关卡,标准战力,抽卡类型,挑战产出类型,挑战产出数量,产出碎片概率,产出碎片数量,兄弟关1,兄弟关2,入场回合
221001,8,刷金卡,赵云,简单,0,0,0,0,0,0,0,0,0,0,0,221001,221001,221002,221002,221002,221003,1,0,0,5,0,0,0,2,1,2,无,0,0,0,100,1,0,0,0,0,0,0,0
221002,8,刷金卡,赵云,普通,0,0,0,0,0,0,0,0,0,0,0,221001,221011,221012,221011,221011,221013,1,0,0,5,0,0,0,2,1,2,无,0,0,0,100,1,0,0,0,0,0,0,0
221003,8,刷金卡,赵云,困难,0,0,0,0,0,0,0,0,0,0,0,221001,221021,221022,221021,221021,221023,1,0,0,5,0,0,0,2,1,2,无,0,0,0,100,1,0,0,0,0,0,0,0
221004,8,刷金卡,赵云,简单,0,0,0,0,0,0,0,0,0,0,0,221002,221031,221032,221033,221033,221033,1,0,0,3,1,0,0,0,1,2,无,0,0,0,100,1,0,0,0,0,0,0,0
221005,8,刷金卡,赵云,普通,0,0,0,0,0,0,0,0,0,0,0,221002,221041,221042,221043,221043,221043,1,0,0,3,1,0,0,0,1,2,无,0,0,0,100,1,0,0,0,0,0,0,0
221006,8,刷金卡,赵云,困难,0,0,0,0,0,0,0,0,0,0,0,221002,221051,221052,221053,221053,221053,1,0,0,3,1,0,0,0,1,2,无,0,0,0,100,1,0,0,0,0,0,0,0
221007,8,刷金卡,赵云,简单,0,0,0,0,0,0,0,0,0,0,0,221003,221061,221062,221062,221062,221063,1,0,0,5,0,0,0,2,1,2,无,0,0,0,100,1,0,0,0,0,0,0,0
221008,8,刷金卡,赵云,普通,0,0,0,0,0,0,0,0,0,0,0,221003,221071,221072,221072,221072,221073,1,0,0,5,0,0,0,2,1,2,无,0,0,0,100,1,0,0,0,0,0,0,0
221009,8,刷金卡,赵云,困难,0,0,0,0,0,0,0,0,0,0,0,221003,221081,221082,221082,221082,221083,1,0,0,5,0,0,0,2,1,2,无,0,0,0,100,1,0,0,0,0,0,0,0
221101,8,刷金卡,孙策,简单,0,0,0,0,0,0,0,0,0,0,0,221101,221101,221102,221102,221102,221103,1,0,0,5,0,0,0,2,1,2,无,0,0,0,100,1,0,0,0,0,0,0,0
221102,8,刷金卡,孙策,普通,0,0,0,0,0,0,0,0,0,0,0,221101,221111,221112,221111,221111,221113,1,0,0,5,0,0,0,2,1,2,无,0,0,0,100,1,0,0,0,0,0,0,0
221103,8,刷金卡,孙策,困难,0,0,0,0,0,0,0,0,0,0,0,221101,221121,221122,221121,221121,221123,1,0,0,5,0,0,0,2,1,2,无,0,0,0,100,1,0,0,0,0,0,0,0
221104,8,刷金卡,孙策,简单,0,0,0,0,0,0,0,0,0,0,0,221102,221131,221132,221133,221133,221133,1,0,0,3,1,0,0,0,1,2,无,0,0,0,100,1,0,0,0,0,0,0,0
221105,8,刷金卡,孙策,普通,0,0,0,0,0,0,0,0,0,0,0,221102,221141,221142,221143,221143,221143,1,0,0,3,1,0,0,0,1,2,无,0,0,0,100,1,0,0,0,0,0,0,0
221106,8,刷金卡,孙策,困难,0,0,0,0,0,0,0,0,0,0,0,221102,221151,221152,221153,221153,221153,1,0,0,3,1,0,0,0,1,2,无,0,0,0,100,1,0,0,0,0,0,0,0
221107,8,刷金卡,孙策,简单,0,0,0,0,0,0,0,0,0,0,0,221103,221161,221162,221162,221162,221163,1,0,0,5,0,0,0,2,1,2,无,0,0,0,100,1,0,0,0,0,0,0,0
221108,8,刷金卡,孙策,普通,0,0,0,0,0,0,0,0,0,0,0,221103,221171,221172,221172,221172,221173,1,0,0,5,0,0,0,2,1,2,无,0,0,0,100,1,0,0,0,0,0,0,0
221109,8,刷金卡,孙策,困难,0,0,0,0,0,0,0,0,0,0,0,221103,221181,221182,221182,221182,221183,1,0,0,5,0,0,0,2,1,2,无,0,0,0,100,1,0,0,0,0,0,0,0
221201,8,刷金卡,吕布,简单,0,0,0,0,0,0,0,0,0,0,0,221201,221201,221202,221202,221202,221203,1,0,0,5,0,0,0,2,1,2,无,0,0,0,100,1,0,0,0,0,0,0,0
221202,8,刷金卡,吕布,普通,0,0,0,0,0,0,0,0,0,0,0,221201,221211,221212,221211,221211,221213,1,0,0,5,0,0,0,2,1,2,无,0,0,0,100,1,0,0,0,0,0,0,0
221203,8,刷金卡,吕布,困难,0,0,0,0,0,0,0,0,0,0,0,221201,221221,221222,221221,221221,221223,1,0,0,5,0,0,0,2,1,2,无,0,0,0,100,1,0,0,0,0,0,0,0
221204,8,刷金卡,吕布,简单,0,0,0,0,0,0,0,0,0,0,0,221202,221231,221232,221233,221233,221233,1,0,0,3,1,0,0,0,1,2,无,0,0,0,100,1,0,0,0,0,0,0,0
221205,8,刷金卡,吕布,普通,0,0,0,0,0,0,0,0,0,0,0,221202,221241,221242,221243,221243,221243,1,0,0,3,1,0,0,0,1,2,无,0,0,0,100,1,0,0,0,0,0,0,0
221206,8,刷金卡,吕布,困难,0,0,0,0,0,0,0,0,0,0,0,221202,221251,221252,221253,221253,221253,1,0,0,3,1,0,0,0,1,2,无,0,0,0,100,1,0,0,0,0,0,0,0
221207,8,刷金卡,吕布,简单,0,0,0,0,0,0,0,0,0,0,0,221203,221261,221262,221262,221262,221263,1,0,0,5,0,0,0,2,1,2,无,0,0,0,100,1,0,0,0,0,0,0,0
221208,8,刷金卡,吕布,普通,0,0,0,0,0,0,0,0,0,0,0,221203,221271,221272,221272,221272,221273,1,0,0,5,0,0,0,2,1,2,无,0,0,0,100,1,0,0,0,0,0,0,0
221209,8,刷金卡,吕布,困难,0,0,0,0,0,0,0,0,0,0,0,221203,221281,221282,221282,221282,221283,1,0,0,5,0,0,0,2,1,2,无,0,0,0,100,1,0,0,0,0,0,0,0
302901,8,刷银卡,银卡,简单,0,0,0,0,0,0,0,0,0,0,0,302901,302901,302902,302903,302904,302904,1,0,0,3,1,2,0,0,1,2,无,0,0,0,100,1,0,0,0,0,0,0,0
302902,8,刷银卡,银卡,普通,0,0,0,0,0,0,0,0,0,0,0,302901,302911,302912,302913,302914,302914,1,0,0,1,3,2,0,0,1,2,无,0,0,0,100,1,0,0,0,0,0,0,0
302903,8,刷银卡,银卡,困难,0,0,0,0,0,0,0,0,0,0,0,302901,302921,302922,302923,302924,302924,1,0,0,13,2,0,0,0,1,2,无,0,0,0,100,1,0,0,0,0,0,0,0
303001,8,刷银卡,银卡,简单,0,0,0,0,0,0,0,0,0,0,0,303001,303001,303002,303003,303003,303003,1,0,0,1,4,2,0,0,1,2,无,0,0,0,100,1,0,0,0,0,0,0,0
303002,8,刷银卡,银卡,普通,0,0,0,0,0,0,0,0,0,0,0,303001,303011,303012,303013,303013,303013,1,0,0,4,1,2,0,0,1,2,无,0,0,0,100,1,0,0,0,0,0,0,0
303003,8,刷银卡,银卡,困难,0,0,0,0,0,0,0,0,0,0,0,303001,303021,303022,303023,303023,303023,1,0,0,12,4,3,0,0,1,2,无,0,0,0,100,1,0,0,0,0,0,0,0
303201,8,刷银卡,银卡,简单,0,0,0,0,0,0,0,0,0,0,0,303201,303201,303202,303203,303204,303205,1,0,0,1,2,4,3,0,1,2,无,0,0,0,100,1,0,0,0,0,0,0,0
303202,8,刷银卡,银卡,普通,0,0,0,0,0,0,0,0,0,0,0,303201,303211,303212,303213,303214,303215,1,0,0,2,1,3,4,0,1,2,无,0,0,0,100,1,0,0,0,0,0,0,0
303203,8,刷银卡,银卡,困难,0,0,0,0,0,0,0,0,0,0,0,303201,303221,303222,303223,303224,303225,1,0,0,12,4,3,0,0,1,2,无,0,0,0,100,1,0,0,0,0,0,0,0
303301,8,刷银卡,银卡,简单,0,0,0,0,0,0,0,0,0,0,0,303301,303301,303302,303303,303304,303305,1,0,0,1,2,3,4,5,1,2,无,0,0,0,100,1,0,0,0,0,0,0,0
303302,8,刷银卡,银卡,普通,0,0,0,0,0,0,0,0,0,0,0,303301,303311,303312,303313,303314,303315,1,0,0,2,4,1,3,5,1,2,无,0,0,0,100,1,0,0,0,0,0,0,0
303303,8,刷银卡,银卡,困难,0,0,0,0,0,0,0,0,0,0,0,303301,303321,303322,303323,303324,303325,1,0,0,25,3,1,4,0,1,2,无,0,0,0,100,1,0,0,0,0,0,0,0
303701,8,刷银卡,银卡,简单,0,0,0,0,0,0,0,0,0,0,0,303701,303701,303702,303703,303704,303705,1,0,0,2,4,3,5,1,1,2,无,0,0,0,100,1,0,0,0,0,0,0,0
303702,8,刷银卡,银卡,普通,0,0,0,0,0,0,0,0,0,0,0,303701,303711,303712,303713,303714,303715,1,0,0,5,2,3,4,1,1,2,无,0,0,0,100,1,0,0,0,0,0,0,0
303703,8,刷银卡,银卡,困难,0,0,0,0,0,0,0,0,0,0,0,303701,303721,303722,303723,303724,303725,1,0,0,25,1,4,3,0,1,2,无,0,0,0,100,1,0,0,0,0,0,0,0
303801,8,刷银卡,银卡,简单,0,0,0,0,0,0,0,0,0,0,0,303801,303801,303802,303803,303804,0,1,0,0,4,3,2,1,0,1,2,无,0,0,0,100,1,0,0,0,0,0,0,0
303802,8,刷银卡,银卡,普通,0,0,0,0,0,0,0,0,0,0,0,303801,303811,303812,303813,303814,0,1,0,0,2,3,4,1,0,1,2,无,0,0,0,100,1,0,0,0,0,0,0,0
303803,8,刷银卡,银卡,困难,0,0,0,0,0,0,0,0,0,0,0,303801,303821,303822,303823,303824,0,1,0,0,2,4,3,1,0,1,2,无,0,0,0,100,1,0,0,0,0,0,0,0
303901,8,刷银卡,银卡,简单,0,0,0,0,0,0,0,0,0,0,0,303901,303901,303902,303903,303904,303904,1,0,0,1,3,2,0,0,1,2,无,0,0,0,100,1,0,0,0,0,0,0,0
303902,8,刷银卡,银卡,普通,0,0,0,0,0,0,0,0,0,0,0,303901,303911,303912,303913,303914,303914,1,0,0,2,3,1,0,0,1,2,无,0,0,0,100,1,0,0,0,0,0,0,0
303903,8,刷银卡,银卡,困难,0,0,0,0,0,0,0,0,0,0,0,303901,303921,303922,303923,303924,303924,1,0,0,2,1,3,0,0,1,2,无,0,0,0,100,1,0,0,0,0,0,0,0
304001,8,刷银卡,银卡,简单,0,0,0,0,0,0,0,0,0,0,0,304001,304001,304002,304002,304003,304003,1,0,0,2,4,1,3,5,1,2,无,0,0,0,100,1,0,0,0,0,0,0,0
304002,8,刷银卡,银卡,普通,0,0,0,0,0,0,0,0,0,0,0,304001,304011,304012,304012,304013,304013,1,0,0,4,1,2,3,0,1,2,无,0,0,0,100,1,0,0,0,0,0,0,0
304003,8,刷银卡,银卡,困难,0,0,0,0,0,0,0,0,0,0,0,304001,304021,304022,304022,304023,304023,1,0,0,14,2,3,5,0,1,2,无,0,0,0,100,1,0,0,0,0,0,0,0
304101,8,刷银卡,银卡,简单,0,0,0,0,0,0,0,0,0,0,0,304101,304101,304102,304103,304104,304105,1,0,0,1,3,2,0,0,1,2,无,0,0,0,100,1,0,0,0,0,0,0,0
304102,8,刷银卡,银卡,普通,0,0,0,0,0,0,0,0,0,0,0,304101,304111,304112,304113,304114,304115,1,0,0,3,1,2,4,0,1,2,无,0,0,0,100,1,0,0,0,0,0,0,0
304103,8,刷银卡,银卡,困难,0,0,0,0,0,0,0,0,0,0,0,304101,304121,304122,304123,304124,304125,1,0,0,34,2,1,5,0,1,2,无,0,0,0,100,1,0,0,0,0,0,0,0
304201,8,刷银卡,银卡,简单,0,0,0,0,0,0,0,0,0,0,0,304201,304201,304202,304203,304204,304204,1,0,0,2,3,1,0,0,1,2,无,0,0,0,100,1,0,0,0,0,0,0,0
304202,8,刷银卡,银卡,普通,0,0,0,0,0,0,0,0,0,0,0,304201,304211,304212,304213,304214,304214,1,0,0,1,3,2,0,0,1,2,无,0,0,0,100,1,0,0,0,0,0,0,0
304203,8,刷银卡,银卡,困难,0,0,0,0,0,0,0,0,0,0,0,304201,304221,304222,304223,304224,304224,1,0,0,2,1,3,0,0,1,2,无,0,0,0,100,1,0,0,0,0,0,0,0
304501,8,刷银卡,银卡,简单,0,0,0,0,0,0,0,0,0,0,0,304501,304501,304502,304503,304503,304503,1,0,0,1,2,4,0,0,1,2,无,0,0,0,100,1,0,0,0,0,0,0,0
304502,8,刷银卡,银卡,普通,0,0,0,0,0,0,0,0,0,0,0,304501,304511,304512,304513,304513,304513,1,0,0,1,2,4,0,0,1,2,无,0,0,0,100,1,0,0,0,0,0,0,0
304503,8,刷银卡,银卡,困难,0,0,0,0,0,0,0,0,0,0,0,304501,304521,304522,304523,304523,304523,1,0,0,4,1,2,3,5,1,2,无,0,0,0,100,1,0,0,0,0,0,0,0
304701,8,刷银卡,银卡,简单,0,0,0,0,0,0,0,0,0,0,0,304701,304701,304702,304703,304703,304703,1,0,0,2,4,1,0,0,1,2,无,0,0,0,100,1,0,0,0,0,0,0,0
304702,8,刷银卡,银卡,普通,0,0,0,0,0,0,0,0,0,0,0,304701,304711,304712,304713,304713,304713,1,0,0,4,2,1,0,0,1,2,无,0,0,0,100,1,0,0,0,0,0,0,0
304703,8,刷银卡,银卡,困难,0,0,0,0,0,0,0,0,0,0,0,304701,304721,304722,304723,304723,304723,1,0,0,12,4,5,0,0,1,2,无,0,0,0,100,1,0,0,0,0,0,0,0
305301,8,刷银卡,银卡,简单,0,0,0,0,0,0,0,0,0,0,0,305301,305301,305302,305303,305304,305304,1,0,0,2,3,1,0,0,1,2,无,0,0,0,100,1,0,0,0,0,0,0,0
305302,8,刷银卡,银卡,普通,0,0,0,0,0,0,0,0,0,0,0,305301,305311,305312,305313,305314,305314,1,0,0,3,1,2,0,0,1,2,无,0,0,0,100,1,0,0,0,0,0,0,0
305303,8,刷银卡,银卡,困难,0,0,0,0,0,0,0,0,0,0,0,305301,305321,305322,305323,305324,305324,1,0,0,12,3,0,0,0,1,2,无,0,0,0,100,1,0,0,0,0,0,0,0
305601,8,刷银卡,银卡,简单,0,0,0,0,0,0,0,0,0,0,0,305601,305601,305602,305603,305604,305604,1,0,0,3,2,1,0,0,1,2,无,0,0,0,100,1,0,0,0,0,0,0,0
305602,8,刷银卡,银卡,普通,0,0,0,0,0,0,0,0,0,0,0,305601,305611,305612,305613,305614,305614,1,0,0,2,3,1,0,0,1,2,无,0,0,0,100,1,0,0,0,0,0,0,0
305603,8,刷银卡,银卡,困难,0,0,0,0,0,0,0,0,0,0,0,305601,305621,305622,305623,305624,305624,1,0,0,12,3,0,0,0,1,2,无,0,0,0,100,1,0,0,0,0,0,0,0
305701,8,刷银卡,银卡,简单,0,0,0,0,0,0,0,0,0,0,0,305701,305701,305702,305702,305702,305703,1,0,0,3,1,5,2,4,1,2,无,0,0,0,100,1,0,0,0,0,0,0,0
305702,8,刷银卡,银卡,普通,0,0,0,0,0,0,0,0,0,0,0,305701,305711,305712,305712,305712,305713,1,0,0,4,1,5,2,3,1,2,无,0,0,0,100,1,0,0,0,0,0,0,0
305703,8,刷银卡,银卡,困难,0,0,0,0,0,0,0,0,0,0,0,305701,305721,305722,305722,305722,305723,1,0,0,24,1,5,3,0,1,2,无,0,0,0,100,1,0,0,0,0,0,0,0
305801,8,刷银卡,银卡,简单,0,0,0,0,0,0,0,0,0,0,0,305801,305801,305802,305802,305802,305802,1,0,0,1,2,4,0,0,1,2,无,0,0,0,100,1,0,0,0,0,0,0,0
305802,8,刷银卡,银卡,普通,0,0,0,0,0,0,0,0,0,0,0,305801,305811,305812,305812,305812,305812,1,0,0,1,2,3,4,0,1,2,无,0,0,0,100,1,0,0,0,0,0,0,0
305803,8,刷银卡,银卡,困难,0,0,0,0,0,0,0,0,0,0,0,305801,305821,305822,305822,305822,305822,1,0,0,23,1,4,5,0,1,2,无,0,0,0,100,1,0,0,0,0,0,0,0
306201,8,刷银卡,银卡,简单,0,0,0,0,0,0,0,0,0,0,0,306201,306201,306202,306203,306204,306204,1,0,0,1,2,3,0,0,1,2,无,0,0,0,100,1,0,0,0,0,0,0,0
306202,8,刷银卡,银卡,普通,0,0,0,0,0,0,0,0,0,0,0,306201,306211,306212,306213,306214,306214,1,0,0,3,2,1,0,0,1,2,无,0,0,0,100,1,0,0,0,0,0,0,0
306203,8,刷银卡,银卡,困难,0,0,0,0,0,0,0,0,0,0,0,306201,306221,306222,306223,306224,306224,1,0,0,12,3,0,0,0,1,2,无,0,0,0,100,1,0,0,0,0,0,0,0
306301,8,刷银卡,银卡,简单,0,0,0,0,0,0,0,0,0,0,0,306301,306301,306302,306303,306303,306303,1,0,0,1,4,2,0,0,1,2,无,0,0,0,100,1,0,0,0,0,0,0,0
306302,8,刷银卡,银卡,普通,0,0,0,0,0,0,0,0,0,0,0,306301,306311,306312,306313,306313,306313,1,0,0,1,4,2,0,0,1,2,无,0,0,0,100,1,0,0,0,0,0,0,0
306303,8,刷银卡,银卡,困难,0,0,0,0,0,0,0,0,0,0,0,306301,306321,306322,306323,306323,306323,1,0,0,2,1,4,3,5,1,2,无,0,0,0,100,1,0,0,0,0,0,0,0
306601,8,刷银卡,银卡,简单,0,0,0,0,0,0,0,0,0,0,0,306601,306601,306602,306603,306603,306603,1,0,0,2,4,1,0,0,1,2,无,0,0,0,100,1,0,0,0,0,0,0,0
306602,8,刷银卡,银卡,普通,0,0,0,0,0,0,0,0,0,0,0,306601,306611,306612,306613,306613,306613,1,0,0,2,4,1,0,0,1,2,无,0,0,0,100,1,0,0,0,0,0,0,0
306603,8,刷银卡,银卡,困难,0,0,0,0,0,0,0,0,0,0,0,306601,306621,306622,306623,306623,306623,1,0,0,1,2,4,3,5,1,2,无,0,0,0,100,1,0,0,0,0,0,0,0
307801,8,刷银卡,银卡,简单,0,0,0,0,0,0,0,0,0,0,0,307801,307801,307802,307802,307803,307803,1,0,0,1,3,5,2,4,1,2,无,0,0,0,100,1,0,0,0,0,0,0,0
307802,8,刷银卡,银卡,普通,0,0,0,0,0,0,0,0,0,0,0,307801,307811,307812,307812,307813,307813,1,0,0,2,1,4,3,5,1,2,无,0,0,0,100,1,0,0,0,0,0,0,0
307803,8,刷银卡,银卡,困难,0,0,0,0,0,0,0,0,0,0,0,307801,307821,307822,307822,307823,307823,1,0,0,23,1,4,5,0,1,2,无,0,0,0,100,1,0,0,0,0,0,0,0
308001,8,刷银卡,银卡,简单,0,0,0,0,0,0,0,0,0,0,0,308001,308001,308002,308002,308003,308003,1,0,0,4,2,1,5,0,1,2,无,0,0,0,100,1,0,0,0,0,0,0,0
308002,8,刷银卡,银卡,普通,0,0,0,0,0,0,0,0,0,0,0,308001,308011,308012,308012,308013,308013,1,0,0,2,1,4,0,5,1,2,无,0,0,0,100,1,0,0,0,0,0,0,0
308003,8,刷银卡,银卡,困难,0,0,0,0,0,0,0,0,0,0,0,308001,308021,308022,308022,308023,308023,1,0,0,12,4,5,3,0,1,2,无,0,0,0,100,1,0,0,0,0,0,0,0
308301,8,刷银卡,银卡,简单,0,0,0,0,0,0,0,0,0,0,0,308301,308301,308302,308303,308303,308303,1,0,0,1,4,2,0,0,1,2,无,0,0,0,100,1,0,0,0,0,0,0,0
308302,8,刷银卡,银卡,普通,0,0,0,0,0,0,0,0,0,0,0,308301,308311,308312,308313,308313,308313,1,0,0,4,2,1,0,0,1,2,无,0,0,0,100,1,0,0,0,0,0,0,0
308303,8,刷银卡,银卡,困难,0,0,0,0,0,0,0,0,0,0,0,308301,308321,308322,308323,308323,308323,1,0,0,1,2,4,3,0,1,2,无,0,0,0,100,1,0,0,0,0,0,0,0
310701,8,刷银卡,银卡,简单,0,0,0,0,0,0,0,0,0,0,0,310701,310701,310702,310703,310703,310703,1,0,0,2,1,0,0,0,1,2,无,0,0,0,100,1,0,0,0,0,0,0,0
310702,8,刷银卡,银卡,普通,0,0,0,0,0,0,0,0,0,0,0,310701,310711,310712,310713,310713,310713,1,0,0,2,1,0,0,0,1,2,无,0,0,0,100,1,0,0,0,0,0,0,0
310703,8,刷银卡,银卡,困难,0,0,0,0,0,0,0,0,0,0,0,310701,310721,310722,310723,310723,310723,1,0,0,12,0,0,0,0,1,2,无,0,0,0,100,1,0,0,0,0,0,0,0
312701,8,刷银卡,银卡,简单,0,0,0,0,0,0,0,0,0,0,0,312701,312701,312702,312702,312703,312703,1,0,0,4,5,1,2,3,1,2,无,0,0,0,100,1,0,0,0,0,0,0,0
312702,8,刷银卡,银卡,普通,0,0,0,0,0,0,0,0,0,0,0,312701,312711,312712,312712,312713,312713,1,0,0,45,1,2,3,0,1,2,无,0,0,0,100,1,0,0,0,0,0,0,0
312703,8,刷银卡,银卡,困难,0,0,0,0,0,0,0,0,0,0,0,312701,312721,312722,312722,312723,312723,1,0,0,34,1,5,2,0,1,2,无,0,0,0,100,1,0,0,0,0,0,0,0
314001,8,刷银卡,银卡,简单,0,0,0,0,0,0,0,0,0,0,0,314001,314001,314002,314002,314003,314003,1,0,0,2,1,4,0,0,1,2,无,0,0,0,100,1,0,0,0,0,0,0,0
314002,8,刷银卡,银卡,普通,0,0,0,0,0,0,0,0,0,0,0,314001,314011,314012,314012,314013,314013,1,0,0,1,4,2,3,5,1,2,无,0,0,0,100,1,0,0,0,0,0,0,0
314003,8,刷银卡,银卡,困难,0,0,0,0,0,0,0,0,0,0,0,314001,314021,314022,314022,314023,314023,1,0,0,14,2,3,5,0,1,2,无,0,0,0,100,1,0,0,0,0,0,0,0
319801,8,刷银卡,银卡,简单,0,0,0,0,0,0,0,0,0,0,0,319801,319801,319802,319803,319804,319805,1,0,0,1,4,2,5,3,1,2,无,0,0,0,100,1,0,0,0,0,0,0,0
319802,8,刷银卡,银卡,普通,0,0,0,0,0,0,0,0,0,0,0,319801,319811,319812,319813,319814,319815,1,0,0,4,1,2,5,3,1,2,无,0,0,0,100,1,0,0,0,0,0,0,0
319803,8,刷银卡,银卡,困难,0,0,0,0,0,0,0,0,0,0,0,319801,319821,319822,319823,319824,319825,1,0,0,3,1,4,2,5,1,2,无,0,0,0,100,1,0,0,0,0,0,0,0
320501,8,刷银卡,银卡,简单,0,0,0,0,0,0,0,0,0,0,0,320501,320501,320502,320502,320503,320503,1,0,0,4,1,2,3,5,1,2,无,0,0,0,100,1,0,0,0,0,0,0,0
320502,8,刷银卡,银卡,普通,0,0,0,0,0,0,0,0,0,0,0,320501,320511,320512,320512,320513,320513,1,0,0,1,4,2,3,5,1,2,无,0,0,0,100,1,0,0,0,0,0,0,0
320503,8,刷银卡,银卡,困难,0,0,0,0,0,0,0,0,0,0,0,320501,320521,320522,320522,320523,320523,1,0,0,12,4,5,3,0,1,2,无,0,0,0,100,1,0,0,0,0,0,0,0
405011,4,黄巾入侵,黄巾,巡逻队,0,0,0,0,0,0,0,0,0,0,0,405011,405011,405011,405012,405013,405013,1,0,0,12,5,3,4,0,1,2,无,0,0,0,100,1,0,0,0,0,0,0,0
405021,4,黄巾入侵,黄巾,巡逻队,0,0,0,0,0,0,0,0,0,0,0,405021,405021,405021,405021,405022,405023,1,0,0,1,2,3,5,4,1,2,无,0,0,0,100,1,0,0,0,0,0,0,0
406011,4,黄巾入侵,黄巾,巡逻队,0,0,0,0,0,0,0,0,0,0,0,406011,406011,406011,406012,406013,406013,1,0,0,12,5,3,4,0,1,2,无,0,0,0,100,1,0,0,0,0,0,0,0
406021,4,黄巾入侵,黄巾,起义军,0,0,0,0,0,0,0,0,0,0,0,406021,406021,406021,406021,406022,406023,1,0,0,1,2,5,3,4,1,2,无,0,0,0,100,1,0,0,0,0,0,0,0
406031,4,黄巾入侵,黄巾,巡逻队,0,0,0,0,0,0,0,0,0,0,0,406031,406031,406032,406032,406032,406032,1,0,0,2,3,45,1,0,1,2,无,0,0,0,100,1,0,0,0,0,0,0,0
407011,4,黄巾入侵,黄巾,巡逻队,0,0,0,0,0,0,0,0,0,0,0,407011,407011,407011,407012,407013,407013,1,0,0,5,1,2,4,3,1,2,无,0,0,0,100,1,0,0,0,0,0,0,0
407021,4,黄巾入侵,黄巾,起义军,0,0,0,0,0,0,0,0,0,0,0,407021,407021,407021,407021,407022,407023,1,0,0,1,5,4,2,3,1,2,无,0,0,0,100,1,0,0,0,0,0,0,0
407031,4,黄巾入侵,黄巾,巡逻队,0,0,0,0,0,0,0,0,0,0,0,407031,407031,407032,407032,407032,407032,1,0,0,2,3,45,1,0,1,2,无,0,0,0,100,1,0,0,0,0,0,0,0
407041,4,黄巾入侵,黄巾,起义军,0,0,0,0,0,0,0,0,0,0,0,407041,407041,407041,407042,407042,407043,1,0,0,1,2,5,0,0,1,2,无,0,0,0,100,1,0,0,0,0,0,0,0
408011,4,黄巾入侵,黄巾,起义军,0,0,0,0,0,0,0,0,0,0,0,408011,408011,408011,408011,408012,408013,1,0,0,1,5,4,2,3,1,2,无,0,0,0,100,1,0,0,0,0,0,0,0
408021,4,黄巾入侵,黄巾,巡逻队,0,0,0,0,0,0,0,0,0,0,0,408021,408021,408022,408022,408022,408022,1,0,0,2,3,45,1,0,1,2,无,0,0,0,100,1,0,0,0,0,0,0,0
408031,4,黄巾入侵,黄巾,起义军,0,0,0,0,0,0,0,0,0,0,0,408031,408031,408031,408032,408032,408032,1,0,0,1,3,4,2,5,1,2,无,0,0,0,100,1,0,0,0,0,0,0,0
408041,4,黄巾入侵,黄巾,起义军,0,0,0,0,0,0,0,0,0,0,0,408041,408041,408041,408042,408042,408042,1,0,0,3,4,1,5,2,1,2,无,0,0,0,100,1,0,0,0,0,0,0,0
408051,4,黄巾入侵,黄巾,起义军,0,0,0,0,0,0,0,0,0,0,0,408051,408051,408051,408052,408052,408053,1,0,0,4,5,1,2,3,1,2,无,0,0,0,100,1,0,0,0,0,0,0,0
409011,4,黄巾入侵,黄巾,起义军,0,0,0,0,0,0,0,0,0,0,0,409011,409011,409011,409011,409012,409013,1,0,0,1,5,4,2,3,1,2,无,0,0,0,100,1,0,0,0,0,0,0,0
409021,4,黄巾入侵,黄巾,巡逻队,0,0,0,0,0,0,0,0,0,0,0,409021,409021,409022,409022,409022,409022,1,0,0,2,3,45,1,0,1,2,无,0,0,0,100,1,0,0,0,0,0,0,0
409031,4,黄巾入侵,黄巾,起义军,0,0,0,0,0,0,0,0,0,0,0,409031,409031,409031,409032,409032,409032,1,0,0,1,3,4,2,5,1,2,无,0,0,0,100,1,0,0,0,0,0,0,0
409041,4,黄巾入侵,黄巾,起义军,0,0,0,0,0,0,0,0,0,0,0,409041,409041,409041,409042,409042,409042,1,0,0,3,4,1,5,2,1,2,无,0,0,0,100,1,0,0,0,0,0,0,0
409051,4,黄巾入侵,黄巾,起义军,0,0,0,0,0,0,0,0,0,0,0,409051,409051,409051,409052,409052,409053,1,0,0,4,5,1,2,3,1,2,无,0,0,0,100,1,0,0,0,0,0,0,0
409061,4,黄巾入侵,黄巾,起义军,0,0,0,0,0,0,0,0,0,0,0,409061,409061,409061,409062,409062,409063,1,0,0,1,2,5,0,0,1,2,无,0,0,0,100,1,0,0,0,0,0,0,0
410011,4,黄巾入侵,黄巾,起义军,0,0,0,0,0,0,0,0,0,0,0,410011,410011,410012,410012,410012,410012,1,0,0,1,5,4,2,3,1,2,无,0,0,0,100,1,0,0,0,0,0,0,0
410021,4,黄巾入侵,黄巾,起义军,0,0,0,0,0,0,0,0,0,0,0,410021,410021,410021,410022,410022,410022,1,0,0,1,3,4,2,5,1,2,无,0,0,0,100,1,0,0,0,0,0,0,0
