编号,"表现类型（1,对话;2,信件;3,图片）",NPCID(对话头像填路径/邮件头像直接填ID),事件图片名,事件特效类型(0无1火2雨3群殴),事件触发Icon,音效路径,音效延时,事件描述(对话框内容/事件描述),"触发的表现(对应本表ID列,用于下一步的表现,0为事件结束)",选项1内容,选项2内容,选项3内容
837032,1,npc/icon/npc1006,null,0,icon_event11_tex,null,0,陆逊：\n这街上活动不少，我们去哪里好呢？,0,去城东观赏烟火,去城西观赏杂技 ,null
837041,3,0,Event03_Tex,0,icon_event11_tex,null,0,你与陆逊一同欣赏了城东的烟火表演，陆逊似乎对此非常感兴趣，你们一起度过了一个愉快的夜晚。,0,null,null,null
837051,3,0,Event03_Tex,0,icon_event11_tex,null,0,你与陆逊一同欣赏了城西的杂技表演，陆逊缺兴致缺缺，看到一半就睡着了，你只能派人将他送了回去。,0,null,null,null
838011,3,0,Event03_Tex,0,icon_event11_tex,null,0,你来到了城里的一座普通医馆，春节期间天气寒冷，医馆里坐满了前来看病的百姓们。,838012,null,null,null
838012,1,npc/icon/npc1021,null,0,icon_event11_tex,null,0,医馆小徒：\n不好意思二位，由于今日病人太多，您只能在此等候一会儿了。,0,你给我随便包扎一下便是,伤势极重，需要大夫马上医治,null
838021,3,0,Event02_Tex,0,icon_event11_tex,null,0,医馆的小徒弟为你包扎了伤口，你感觉并无大碍之后，离开了这里。,0,null,null,null
838031,1,npc/icon/npc1021,null,0,icon_event11_tex,null,0,医馆小徒：\n这……现在恐怕……,838032,null,null,null
838032,1,npc/icon/npc1004,null,0,icon_event11_tex,null,0,华佗：\n这位大人伤势很重，不容拖延，不如让老朽代为医治。,838033,null,null,null
838033,3,0,Event02_Tex,0,icon_event11_tex,null,0,医馆的大夫已经腾不出手为你医治，恰巧神医华佗路过此地，并愿意为你疗伤。,838034,null,null,null
838034,3,0,Event02_Tex,0,icon_event11_tex,null,0,你的伤口过深，且有溃烂迹象，恐怕需要马上刮骨疗伤。,0,好吧，有劳大夫了！ ,这……还是涂点药草了事吧。 ,null
838041,3,0,Event02_Tex,0,icon_event11_tex,null,0,你咬着牙让华佗替你处理了伤口，华佗对你的勇气大加赞赏。,0,null,null,null
838051,3,0,Event02_Tex,0,icon_event11_tex,null,0,华佗并没有强求，他开了一副草药并叮嘱你按时上药，之后便离开了这里。,0,null,null,null
839011,3,0,Event03_Tex,0,icon_event11_tex,null,0,你来到了鲁肃的府邸，准备拜访鲁肃。,839012,null,null,null
839012,1,npc/icon/npc75,null,0,icon_event11_tex,null,0,鲁肃：\n我道是谁来探望，原来是你呀！真是幸会幸会！,839013,null,null,null
839013,1,npc/icon/npc75,null,0,icon_event11_tex,null,0,鲁肃：\n特地拜访，不知有何要事呢？,0,请求支援。,邀请鲁肃加入,null
839021,3,0,Event04_Tex,0,icon_event11_tex,null,0,年关将至，边防吃紧，你希望鲁肃能提供一些支援帮助主公缓解压力。,839022,null,null,null
839022,1,npc/icon/npc75,null,0,icon_event11_tex,null,0,鲁肃：\n原来是这等事，好说好说！,839023,null,null,null
839023,3,0,Event04_Tex,0,icon_event11_tex,null,0,鲁肃非常大方地给了你一笔财物，真是个好人啊！,0,null,null,null
839031,3,0,Event04_Tex,0,icon_event11_tex,null,0,你向鲁肃发出了邀请，希望他可以加入天子亲军，为主公效力。,839032,null,null,null
839032,1,npc/icon/npc75,null,0,icon_event11_tex,null,0,鲁肃：\n这……我恐怕难以胜任……,839033,null,null,null
839033,1,npc/icon/npc75,null,0,icon_event11_tex,null,0,鲁肃：\n不如我为你推荐一位贤士，他一定不会让你们失望。,0,还是请你再考虑一下！,此人是谁？,null
839041,3,0,Event04_Tex,0,icon_event11_tex,null,0,在你的一再坚持下，鲁肃终于同意了你的请求。,0,null,null,null
839051,3,0,Event04_Tex,0,icon_event11_tex,null,0,在鲁肃的推荐下，你结识了吕蒙，他也许会成为主公未来的得力悍将。,0,null,null,null
840011,3,0,Event02_Tex,0,icon_event11_tex,null,0,你来到了一片石林，你走着走着发现了不对劲。,840012,null,null,null
840012,1,npc/icon/npc305,null,0,icon_event11_tex,null,0,王涵雨：\n大人！我们恐怕陷入了石阵中！,840013,null,null,null
840013,1,npc/icon/npc305,null,0,icon_event11_tex,null,0,王涵雨：\n我们该怎么办？,0,炸开石林，强行找到出路 ,看来是有人想要和我们玩游戏,null
840021,3,0,Event02_Tex,0,icon_event11_tex,null,0,你们强行炸开了石林，找到了出路。,840022,null,null,null
840022,3,0,Event02_Tex,0,icon_event11_tex,null,0,因为在石阵中耽误了太多时间，天色已经很晚了，你只能离开了这里。,0,null,null,null
840031,3,0,Event02_Tex,0,icon_event11_tex,null,0,你决定和设下石阵的人玩这一场游戏，究竟破解的方法是什么呢？,0,阵中某处仿佛传来一阵香味,严格按照兵法走 ,null
840041,3,0,Event02_Tex,0,icon_event11_tex,null,0,你沿着香味一路寻找过去，发现了身处阵眼的荀彧。,840042,null,null,null
840042,3,0,Event04_Tex,0,icon_event11_tex,null,0,荀彧对于你破解了石阵表示非常惊讶和欣赏，你们进行了一场非常愉快的谈话。,0,null,null,null
840051,1,npc/icon/npc305,null,0,icon_event11_tex,null,0,王涵雨：\n我熟读兵法，大人，跟着我走吧！,840052,null,null,null
840052,3,0,Event02_Tex,0,icon_event11_tex,null,0,跟随军师大人的脚步，你们非常顺利地找到了身处阵眼的贾诩。,840053,null,null,null
840053,3,0,Event04_Tex,0,icon_event11_tex,null,0,贾诩对于你破解了石阵表示非常惊讶和欣赏，你们进行了一场非常愉快的谈话。,0,null,null,null
1000001,3,0,Event03_Tex,0,icon_event11_tex,null,0,你收到了一份慰问信。,1000002,null,null,null
1000002,2,npc3001,null,0,icon_event11_tex,null,0,主公：\n见信好！\n这是一封慰问信。\n感谢你参加了新年派遣活动！\n很遗憾，有一些事件你没能完成并获得最后的奖励，在此补偿一些威望给你！\n祝愿主公在下次的活动中能够拥有更好的运气！！,1000003,null,null,null
1000003,3,0,Event02_Tex,0,icon_event11_tex,null,0,您在本区域的声望增长了20点！\n\n※使用声望可在国库中兑换武将专属战器碎片。,0,null,null,null
1000011,3,0,Event03_Tex,0,icon_event11_tex,null,0,你收到了一份慰问信。,1000012,null,null,null
1000012,2,npc3001,null,0,icon_event11_tex,null,0,主公：\n见信好！\n这是一封慰问信。\n感谢你参加了新年派遣活动！\n很遗憾，有一些事件你没能完成并获得最后的奖励，在此补偿一些威望给你！\n祝愿主公在下次的活动中能够拥有更好的运气！！,1000013,null,null,null
1000013,3,0,Event02_Tex,0,icon_event11_tex,null,0,您在本区域的声望增长了50点！\n\n※使用声望可在国库中兑换武将专属战器碎片。,0,null,null,null
1000021,3,0,Event03_Tex,0,icon_event11_tex,null,0,你收到了一份慰问信。,1000022,null,null,null
1000022,2,npc3001,null,0,icon_event11_tex,null,0,主公：\n见信好！\n这是一封慰问信。\n感谢你参加了新年派遣活动！\n很遗憾，有一些事件你没能完成并获得最后的奖励，在此补偿一些威望给你！\n祝愿主公在下次的活动中能够拥有更好的运气！！,1000023,null,null,null
1000023,3,0,Event02_Tex,0,icon_event11_tex,null,0,您在本区域的声望增长了50点！\n\n※使用声望可在国库中兑换武将专属战器碎片。,0,null,null,null
1000031,3,0,Event03_Tex,0,icon_event11_tex,null,0,你收到了一份慰问信。,1000032,null,null,null
1000032,2,npc3001,null,0,icon_event11_tex,null,0,主公：\n见信好！\n这是一封慰问信。\n感谢你参加了新年派遣活动！\n很遗憾，有一些事件你没能完成并获得最后的奖励，在此补偿一些威望给你！\n祝愿主公在下次的活动中能够拥有更好的运气！！,1000033,null,null,null
1000033,3,0,Event02_Tex,0,icon_event11_tex,null,0,您在本区域的声望增长了50点！\n\n※使用声望可在国库中兑换武将专属战器碎片。,0,null,null,null
1000041,3,0,Event03_Tex,0,icon_event11_tex,null,0,你收到了一份慰问信。,1000042,null,null,null
1000042,2,npc3001,null,0,icon_event11_tex,null,0,主公：\n见信好！\n这是一封慰问信。\n感谢你参加了新年派遣活动！\n很遗憾，有一些事件你没能完成并获得最后的奖励，在此补偿一些威望给你！\n祝愿主公在下次的活动中能够拥有更好的运气！！,1000043,null,null,null
1000043,3,0,Event02_Tex,0,icon_event11_tex,null,0,您在本区域的声望增长了50点！\n\n※使用声望可在国库中兑换武将专属战器碎片。,0,null,null,null
1000051,3,0,Event03_Tex,0,icon_event11_tex,null,0,你收到了一份慰问信。,1000052,null,null,null
1000052,2,npc3001,null,0,icon_event11_tex,null,0,主公：\n见信好！\n这是一封慰问信。\n感谢你参加了新年派遣活动！\n很遗憾，有一些事件你没能完成并获得最后的奖励，在此补偿一些威望给你！\n祝愿主公在下次的活动中能够拥有更好的运气！！,1000053,null,null,null
1000053,3,0,Event02_Tex,0,icon_event11_tex,null,0,您在本区域的声望增长了50点！\n\n※使用声望可在国库中兑换武将专属战器碎片。,0,null,null,null
1000061,3,0,Event03_Tex,0,icon_event11_tex,null,0,你收到了一份慰问信。,1000062,null,null,null
1000062,2,npc3001,null,0,icon_event11_tex,null,0,主公：\n见信好！\n这是一封慰问信。\n感谢你参加了新年派遣活动！\n很遗憾，有一些事件你没能完成并获得最后的奖励，在此补偿一些威望给你！\n祝愿主公在下次的活动中能够拥有更好的运气！！,1000063,null,null,null
1000063,3,0,Event02_Tex,0,icon_event11_tex,null,0,您在本区域的声望增长了50点！\n\n※使用声望可在国库中兑换武将专属战器碎片。,0,null,null,null
1000071,3,0,Event03_Tex,0,icon_event11_tex,null,0,你收到了一份慰问信。,1000072,null,null,null
1000072,2,npc3001,null,0,icon_event11_tex,null,0,主公：\n见信好！\n这是一封慰问信。\n感谢你参加了新年派遣活动！\n很遗憾，有一些事件你没能完成并获得最后的奖励，在此补偿一些威望给你！\n祝愿主公在下次的活动中能够拥有更好的运气！！,1000073,null,null,null
1000073,3,0,Event02_Tex,0,icon_event11_tex,null,0,您在本区域的声望增长了50点！\n\n※使用声望可在国库中兑换武将专属战器碎片。,0,null,null,null
1000081,3,0,Event03_Tex,0,icon_event11_tex,null,0,你收到了一份慰问信。,1000082,null,null,null
1000082,2,npc3001,null,0,icon_event11_tex,null,0,主公：\n见信好！\n这是一封慰问信。\n感谢你参加了新年派遣活动！\n很遗憾，有一些事件你没能完成并获得最后的奖励，在此补偿一些威望给你！\n祝愿主公在下次的活动中能够拥有更好的运气！！,1000083,null,null,null
1000083,3,0,Event02_Tex,0,icon_event11_tex,null,0,您在本区域的声望增长了50点！\n\n※使用声望可在国库中兑换武将专属战器碎片。,0,null,null,null
1000091,3,0,Event03_Tex,0,icon_event11_tex,null,0,你收到了一份慰问信。,1000092,null,null,null
1000092,2,npc3001,null,0,icon_event11_tex,null,0,主公：\n见信好！\n这是一封慰问信。\n感谢你参加了新年派遣活动！\n很遗憾，有一些事件你没能完成并获得最后的奖励，在此补偿一些威望给你！\n祝愿主公在下次的活动中能够拥有更好的运气！！,1000093,null,null,null
1000093,3,0,Event02_Tex,0,icon_event11_tex,null,0,您在本区域的声望增长了50点！\n\n※使用声望可在国库中兑换武将专属战器碎片。,0,null,null,null
1000101,3,0,Event03_Tex,0,icon_event11_tex,null,0,你收到了一份慰问信。,1000102,null,null,null
1000102,2,npc3001,null,0,icon_event11_tex,null,0,主公：\n见信好！\n这是一封慰问信。\n感谢你参加了新年派遣活动！\n很遗憾，有一些事件你没能完成并获得最后的奖励，在此补偿一些威望给你！\n祝愿主公在下次的活动中能够拥有更好的运气！！,1000103,null,null,null
1000103,3,0,Event02_Tex,0,icon_event11_tex,null,0,您在本区域的声望增长了50点！\n\n※使用声望可在国库中兑换武将专属战器碎片。,0,null,null,null
1000111,3,0,Event03_Tex,0,icon_event11_tex,null,0,你收到了一份慰问信。,1000112,null,null,null
1000112,2,npc3001,null,0,icon_event11_tex,null,0,主公：\n见信好！\n这是一封慰问信。\n感谢你参加了新年派遣活动！\n很遗憾，有一些事件你没能完成并获得最后的奖励，在此补偿一些威望给你！\n祝愿主公在下次的活动中能够拥有更好的运气！！,1000113,null,null,null
1000113,3,0,Event02_Tex,0,icon_event11_tex,null,0,您在本区域的声望增长了50点！\n\n※使用声望可在国库中兑换武将专属战器碎片。,0,null,null,null
1000121,3,0,Event03_Tex,0,icon_event11_tex,null,0,你收到了一份慰问信。,1000122,null,null,null
1000122,2,npc3001,null,0,icon_event11_tex,null,0,主公：\n见信好！\n这是一封慰问信。\n感谢你参加了新年派遣活动！\n很遗憾，有一些事件你没能完成并获得最后的奖励，在此补偿一些威望给你！\n祝愿主公在下次的活动中能够拥有更好的运气！！,1000123,null,null,null
1000123,3,0,Event02_Tex,0,icon_event11_tex,null,0,您在本区域的声望增长了50点！\n\n※使用声望可在国库中兑换武将专属战器碎片。,0,null,null,null
1000131,3,0,Event03_Tex,0,icon_event11_tex,null,0,你收到了一份慰问信。,1000132,null,null,null
1000132,2,npc3001,null,0,icon_event11_tex,null,0,主公：\n见信好！\n这是一封慰问信。\n感谢你参加了新年派遣活动！\n很遗憾，有一些事件你没能完成并获得最后的奖励，在此补偿一些威望给你！\n祝愿主公在下次的活动中能够拥有更好的运气！！,1000133,null,null,null
1000133,3,0,Event02_Tex,0,icon_event11_tex,null,0,您在本区域的声望增长了50点！\n\n※使用声望可在国库中兑换武将专属战器碎片。,0,null,null,null
1000141,3,0,Event03_Tex,0,icon_event11_tex,null,0,你收到了一份慰问信。,1000142,null,null,null
1000142,2,npc3001,null,0,icon_event11_tex,null,0,主公：\n见信好！\n这是一封慰问信。\n感谢你参加了新年派遣活动！\n很遗憾，有一些事件你没能完成并获得最后的奖励，在此补偿一些威望给你！\n祝愿主公在下次的活动中能够拥有更好的运气！！,1000143,null,null,null
1000143,3,0,Event02_Tex,0,icon_event11_tex,null,0,您在本区域的声望增长了50点！\n\n※使用声望可在国库中兑换武将专属战器碎片。,0,null,null,null
1000151,3,0,Event03_Tex,0,icon_event11_tex,null,0,你收到了一份慰问信。,1000152,null,null,null
1000152,2,npc3001,null,0,icon_event11_tex,null,0,主公：\n见信好！\n这是一封慰问信。\n感谢你参加了新年派遣活动！\n很遗憾，有一些事件你没能完成并获得最后的奖励，在此补偿一些威望给你！\n祝愿主公在下次的活动中能够拥有更好的运气！！,1000153,null,null,null
1000153,3,0,Event02_Tex,0,icon_event11_tex,null,0,您在本区域的声望增长了50点！\n\n※使用声望可在国库中兑换武将专属战器碎片。,0,null,null,null
1000161,3,0,Event03_Tex,0,icon_event11_tex,null,0,你收到了一份慰问信。,1000162,null,null,null
1000162,2,npc3001,null,0,icon_event11_tex,null,0,主公：\n见信好！\n这是一封慰问信。\n感谢你参加了新年派遣活动！\n很遗憾，有一些事件你没能完成并获得最后的奖励，在此补偿一些威望给你！\n祝愿主公在下次的活动中能够拥有更好的运气！！,1000163,null,null,null
1000163,3,0,Event02_Tex,0,icon_event11_tex,null,0,您在本区域的声望增长了50点！\n\n※使用声望可在国库中兑换武将专属战器碎片。,0,null,null,null
